"","order","ngram","freq","prop"
"136",136,"is a",287,0.0880638232586683
"137",137,"way to",95,0.28023598820059
"138",138,"it's not",56,0.0794326241134752
"139",139,"at least",97,0.0544637843907917
"140",140,"in a",369,0.0743801652892562
"141",141,"might be",37,0.296
"142",142,"i hope",66,0.0127882193373377
"143",143,"his own",31,0.0349099099099099
"144",144,"i got",78,0.0151133501259446
"145",145,"no matter",23,0.0378289473684211
"146",146,"have to",203,0.12719298245614
"147",147,"with the",309,0.150291828793774
"148",148,"you guys",45,0.0140625
"149",149,"to keep",77,0.00936397908305971
"150",150,"no longer",23,0.0378289473684211
"151",151,"the world",103,0.00744973238825401
"152",152,"to take",87,0.0105800802626779
"153",153,"love you",74,0.120915032679739
"154",154,"let us",24,0.134831460674157
"155",155,"the same",127,0.00918559236221611
"156",156,"thinking about",26,0.302325581395349
"157",157,"out there",43,0.0479910714285714
"158",158,"don't think",32,0.0591497227356747
"159",159,"i'll be",36,0.233766233766234
"160",160,"two years",24,0.0740740740740741
"161",161,"he had",53,0.0431947840260799
"162",162,"i'm not",53,0.0723055934515689
"163",163,"such a",68,0.371584699453552
"164",164,"a bit",74,0.0103467561521253
"165",165,"looking for",47,0.299363057324841
"166",166,"hope you",49,0.217777777777778
"167",167,"are you",110,0.0737265415549598
"168",168,"go to",100,0.212765957446809
"169",169,"i would",93,0.0180197636117032
"170",170,"when i",91,0.121010638297872
"171",171,"st louis",25,0.274725274725275
"172",172,"follow back",24,0.100840336134454
"173",173,"trying to",89,0.809090909090909
"174",174,"i could",71,0.0137570238325906
"175",175,"on twitter",39,0.0154884829229547
"176",176,"my life",44,0.0226221079691517
"177",177,"less than",18,0.290322580645161
"178",178,"said he",51,0.0618181818181818
"179",179,"we were",46,0.0373983739837398
"180",180,"is not",100,0.0306842589751458
"181",181,"his wife",24,0.027027027027027
"182",182,"for a",279,0.0803802938634399
"183",183,"i need",70,0.01356326293354
"184",184,"not sure",33,0.0273858921161826
"185",185,"my mom",32,0.016452442159383
"186",186,"along with",32,0.380952380952381
"187",187,"i feel",56,0.010850610346832
"188",188,"please follow",16,0.108843537414966
"189",189,"how many",26,0.0475319926873857
"190",190,"pretty sure",16,0.130081300813008
"191",191,"makes me",28,0.233333333333333
"192",192,"had been",35,0.0503597122302158
"193",193,"of course",53,0.00915687629578438
"194",194,"there were",33,0.0518867924528302
"195",195,"even if",30,0.0970873786407767
"196",196,"first time",30,0.0808625336927224
"197",197,"told me",27,0.25
"198",198,"gonna be",29,0.298969072164948
"199",199,"next year",21,0.0853658536585366
"200",200,"tell me",29,0.190789473684211
"201",201,"so excited",25,0.019952114924182
"202",202,"i hate",47,0.00910676225537686
"203",203,"and then",80,0.0115540150202195
"204",204,"new jersey",21,0.0324074074074074
"205",205,"over the",106,0.303724928366762
"206",206,"you don't",62,0.019375
"207",207,"on my",104,0.0413026211278793
"208",208,"kind of",75,0.815217391304348
"209",209,"can't believe",16,0.0613026819923372
"210",210,"x x",9,0.264705882352941
"211",211,"awkward moment",10,0.416666666666667
"212",212,"like a",120,0.137299771167048
"213",213,"friday night",15,0.14018691588785
"214",214,"an hour",20,0.0229885057471264
"215",215,"if i",89,0.102534562211982
"216",216,"we had",47,0.0382113821138211
"217",217,"do not",47,0.0606451612903226
"218",218,"the most",94,0.00679878489801823
"219",219,"end of",49,0.368421052631579
"220",220,"we need",35,0.0284552845528455
"221",221,"must be",28,0.25
"222",222,"when he",47,0.0625
"223",223,"public schools",10,0.0917431192660551
"224",224,"my favorite",27,0.0138817480719794
"225",225,"did you",50,0.145772594752187
"226",226,"i thought",44,0.00852547955822515
"227",227,"so i",105,0.0837988826815642
"228",228,"<> said",271,0.0077674911863338
"229",229,"back to",84,0.188340807174888
"230",230,"if u",29,0.0334101382488479
"231",231,"wanted to",55,0.654761904761905
"232",232,"pork belly",8,0.4
"233",233,"every time",22,0.114583333333333
"234",234,"getting ready",13,0.0628019323671498
"235",235,"cant wait",10,0.238095238095238
"236",236,"happy hour",12,0.05
"237",237,"every day",21,0.109375
"238",238,"talk about",21,0.19811320754717
"239",239,"it would",58,0.0210985813022917
"240",240,"don't have",45,0.0831792975970425
"241",241,"any other",20,0.0673400673400673
"242",242,"i guess",42,0.00813795776012401
"243",243,"which is",51,0.146974063400576
"244",244,"see you",55,0.117773019271949
"245",245,"no one",35,0.0575657894736842
"246",246,"based on",36,0.73469387755102
"247",247,"i didn't",49,0.00949428405347801
"248",248,"into the",99,0.283667621776504
"249",249,"make it",49,0.122194513715711
"250",250,"there's no",18,0.137404580152672
"251",251,"was a",166,0.0960092539039907
"252",252,"don't forget",15,0.0277264325323475
"253",253,"these days",15,0.0612244897959184
"254",254,"new york",58,0.0895061728395062
"255",255,"gay marriage",7,0.28
"256",256,"i really",62,0.0120131757411354
"257",257,"a couple",49,0.00685123042505593
"258",258,"there was",47,0.0738993710691824
"259",259,"at home",34,0.0190903986524424
"260",260,"ice cream",8,0.205128205128205
"261",261,"is going",51,0.0156489720773243
"262",262,"by the",158,0.181609195402299
"263",263,"few years",15,0.100671140939597
"264",264,"nfl draft",7,0.233333333333333
"265",265,"my mind",25,0.012853470437018
"266",266,"try to",52,0.393939393939394
"267",267,"i wish",38,0.00736291416392172
"268",268,"feel better",15,0.0793650793650794
"269",269,"ready for",32,0.32
"270",270,"having a",48,0.375
"271",271,"last month",14,0.0355329949238579
"272",272,"forward to",57,0.730769230769231
"273",273,"san jose",9,0.147540983606557
"274",274,"know how",26,0.0477064220183486
"275",275,"i'm glad",16,0.0218281036834925
"276",276,"i miss",39,0.00755667506297229
"277",277,"pretty much",15,0.121951219512195
"278",278,"coming soon",11,0.094017094017094
"279",279,"no problem",15,0.0246710526315789
"280",280,"it comes",27,0.00982175336485995
"281",281,"should have",32,0.118959107806691
"282",282,"the end",66,0.00477361492839578
"283",283,"i'm sure",22,0.0300136425648022
"284",284,"matter what",16,0.275862068965517
"285",285,"man who",21,0.103960396039604
"286",286,"months ago",9,0.12
"287",287,"super bowl",7,0.137254901960784
"288",288,"wonder if",15,0.348837209302326
"289",289,"school district",10,0.0434782608695652
"290",290,"you want",46,0.014375
"291",291,"your own",23,0.0218423551756885
"292",292,"to help",56,0.00681016660586161
"293",293,"he has",43,0.0350448247758761
"294",294,"my own",29,0.0149100257069409
"295",295,"everyone else",10,0.065359477124183
"296",296,"much more",25,0.0696378830083565
"297",297,"vice president",9,0.6
"298",298,"stop by",19,0.158333333333333
"299",299,"green tea",7,0.107692307692308
"300",300,"working on",27,0.259615384615385
"301",301,"ha ha",6,0.162162162162162
"302",302,"to say",62,0.00753982731363249
"303",303,"sounds like",16,0.290909090909091
"304",304,"holy spirit",6,0.272727272727273
"305",305,"i did",55,0.0106568494477814
"306",306,"strike force",6,0.352941176470588
"307",307,"way too",19,0.056047197640118
"308",308,"most important",11,0.040590405904059
"309",309,"steve jobs",7,0.21875
"310",310,"it seems",24,0.00873044743543107
"311",311,"time to",91,0.144444444444444
"312",312,"web site",6,0.315789473684211
"313",313,"jesus christ",6,0.153846153846154
"314",314,"find out",20,0.133333333333333
"315",315,"moment when",14,0.264150943396226
"316",316,"year old",13,0.0407523510971787
"317",317,"medical center",7,0.184210526315789
"318",318,"ohio state",9,0.225
"319",319,"number of",35,0.479452054794521
"320",320,"couple of",35,0.472972972972973
"321",321,"federal government",7,0.155555555555556
"322",322,"he is",82,0.0668296658516707
"323",323,"to find",49,0.00595889578012891
"324",324,"up with",54,0.0594059405940594
"325",325,"my friend",23,0.0118251928020566
"326",326,"york city",9,0.145161290322581
"327",327,"police officers",7,0.0769230769230769
"328",328,"that's why",14,0.0551181102362205
"329",329,"wish i",30,0.337078651685393
"330",330,"wonder why",9,0.209302325581395
"331",331,"fact that",25,0.36231884057971
"332",332,"olive oil",6,0.461538461538462
"333",333,"miss you",28,0.256880733944954
"334",334,"law enforcement",12,0.206896551724138
"335",335,"he says",22,0.0179299103504482
"336",336,"board members",7,0.106060606060606
"337",337,"in front",31,0.00624874017335215
"338",338,"weeks ago",8,0.112676056338028
"339",339,"my head",23,0.0118251928020566
"340",340,"if we",40,0.0460829493087558
"341",341,"two weeks",11,0.0339506172839506
"342",342,"used to",44,0.372881355932203
"343",343,"excited about",16,0.197530864197531
"344",344,"best friend",11,0.0419847328244275
"345",345,"an <>",258,0.296551724137931
"346",346,"as much",31,0.0218926553672316
"347",347,"it wasn't",23,0.00836667879228811
"348",348,"take a",58,0.202090592334495
"349",349,"you should",38,0.011875
"350",350,"difference between",7,0.2
"351",351,"deal with",20,0.317460317460317
"352",352,"same thing",11,0.0683229813664596
"353",353,"r u",10,0.208333333333333
"354",354,"little bit",11,0.0441767068273092
"355",355,"didn't know",17,0.0909090909090909
"356",356,"facebook page",6,0.105263157894737
"357",357,"just got",27,0.0254237288135593
"358",358,"three days",11,0.0674846625766871
"359",359,"a big",50,0.0069910514541387
"360",360,"ex del",6,0.461538461538462
"361",361,"parking lot",8,0.4
"362",362,"customer service",6,0.24
"363",363,"i'm so",37,0.0504774897680764
"364",364,"i saw",32,0.00620034876961829
"365",365,"senior vice",5,0.227272727272727
"366",366,"head coach",7,0.0686274509803922
"367",367,"instead of",36,0.654545454545455
"368",368,"b c",6,0.107142857142857
"369",369,"it doesn't",27,0.00982175336485995
"370",370,"i haven't",30,0.00581282697151715
"371",371,"rest of",32,0.533333333333333
"372",372,"in my",124,0.0249949606934086
"373",373,"do it",55,0.0709677419354839
"374",374,"bit of",34,0.343434343434343
"375",375,"pick up",14,0.285714285714286
"376",376,"last year's",10,0.0253807106598985
"377",377,"no way",21,0.0345394736842105
"378",378,"once again",9,0.0909090909090909
"379",379,"health care",7,0.1
"380",380,"fall asleep",6,0.0952380952380952
"381",381,"set aside",7,0.0555555555555556
"382",382,"your life",24,0.0227920227920228
"383",383,"unemployment rate",5,0.294117647058824
"384",384,"ready to",39,0.39
"385",385,"about how",28,0.0300429184549356
"386",386,"blood pressure",5,0.135135135135135
"387",387,"new year",21,0.0324074074074074
"388",388,"supreme court",10,0.769230769230769
"389",389,"lots of",40,0.784313725490196
"390",390,"when we",36,0.0478723404255319
"391",391,"feels like",13,0.361111111111111
"392",392,"grand jury",5,0.166666666666667
"393",393,"i do",76,0.0147258283278434
"394",394,"free agent",7,0.0503597122302158
"395",395,"can't stand",9,0.0344827586206897
"396",396,"be a",143,0.0853221957040573
"397",397,"cant believe",7,0.166666666666667
"398",398,"april fools",6,0.0882352941176471
"399",399,"of his",89,0.0153766413268832
"400",400,"trust me",15,0.375
"401",401,"both sides",7,0.0507246376811594
"402",402,"ron paul",5,0.416666666666667
"403",403,"never forget",9,0.0333333333333333
"404",404,"what happened",13,0.0147559591373439
"405",405,"why do",20,0.0763358778625954
"406",406,"can get",30,0.0405405405405405
"407",407,"small businesses",6,0.072289156626506
"408",408,"went to",44,0.309859154929577
"409",409,"something else",9,0.0441176470588235
"410",410,"on facebook",20,0.0079428117553614
"411",411,"every single",8,0.0416666666666667
"412",412,"coffee shop",5,0.119047619047619
"413",413,"are not",50,0.0335120643431635
"414",414,"main character",5,0.142857142857143
"415",415,"haven't seen",7,0.109375
"416",416,"comes from",16,0.195121951219512
"417",417,"to work",66,0.00802626778547975
"418",418,"three years",12,0.0736196319018405
"419",419,"happy thanksgiving",8,0.0333333333333333
"420",420,"a chance",33,0.00461409395973154
"421",421,"obama administration",5,0.108695652173913
"422",422,"passed away",7,0.233333333333333
"423",423,"few weeks",8,0.0536912751677852
"424",424,"for me",80,0.0230481129357534
"425",425,"christmas tree",5,0.1
"426",426,"doesn't mean",8,0.0563380281690141
"427",427,"what's up",15,0.168539325842697
"428",428,"some people",22,0.0367278797996661
"429",429,"and <>",1189,0.171721548238013
"430",430,"of our",67,0.0115756738078784
"431",431,"tried to",36,0.631578947368421
"432",432,"not only",26,0.0215767634854772
"433",433,"coach mike",5,0.104166666666667
"434",434,"waiting for",22,0.423076923076923
"435",435,"my brother",17,0.00874035989717224
"436",436,"you need",38,0.011875
"437",437,"this season",20,0.0126182965299685
"438",438,"south africa",7,0.109375
"439",439,"a long",44,0.00615212527964206
"440",440,"i wanted",29,0.00561906607246658
"441",441,"some of",70,0.11686143572621
"442",442,"the past",48,0.0034717199479242
"443",443,"who wants",12,0.0154440154440154
"444",444,"at a.m",16,0.00898371701291409
"445",445,"look like",18,0.0978260869565217
"446",446,"my heart",19,0.00976863753213368
"447",447,"about it",58,0.0622317596566524
"448",448,"all the",146,0.145854145854146
"449",449,"private sector",5,0.131578947368421
"450",450,"during the",50,0.416666666666667
"451",451,"just finished",13,0.012241054613936
"452",452,"email address",5,0.0961538461538462
"453",453,"middle school",8,0.163265306122449
"454",454,"set up",16,0.126984126984127
"455",455,"if they",34,0.0391705069124424
"456",456,"real estate",7,0.0542635658914729
"457",457,"am going",15,0.0535714285714286
"458",458,"social networking",7,0.0985915492957746
"459",459,"because i",44,0.126436781609195
"460",460,"you're not",22,0.0916666666666667
"461",461,"pretty cool",8,0.0650406504065041
"462",462,"liberal arts",5,0.555555555555556
"463",463,"white house",8,0.0963855421686747
"464",464,"republican party",6,0.176470588235294
"465",465,"very important",9,0.0301003344481605
"466",466,"even more",20,0.0647249190938511
"467",467,"said she",25,0.0303030303030303
"468",468,"and i",240,0.0346620450606586
"469",469,"wait til",6,0.0451127819548872
"470",470,"am i",39,0.139285714285714
"471",471,"that i",139,0.0455439056356488
"472",472,"green bay",5,0.0769230769230769
"473",473,"for following",23,0.0066263324690291
"474",474,"<> or",242,0.00693628364240878
"475",475,"health insurance",5,0.0714285714285714
"476",476,"because they",23,0.0660919540229885
"477",477,"mother's day",11,0.578947368421053
"478",478,"an old",16,0.0183908045977011
"479",479,"to come",54,0.00656694636993798
"480",480,"that would",49,0.0160550458715596
"481",481,"to play",42,0.00510762495439621
"482",482,"you're welcome",8,0.0333333333333333
"483",483,"days later",8,0.05
"484",484,"indianapolis colts",5,0.5
"485",485,"tell you",27,0.177631578947368
"486",486,"someone who",15,0.110294117647059
"487",487,"all of",89,0.0889110889110889
"488",488,"my dad",16,0.00822622107969152
"489",489,"music video",7,0.056
"490",490,"to give",42,0.00510762495439621
"491",491,"who are",39,0.0501930501930502
"492",492,"yes yes",8,0.0512820512820513
"493",493,"can do",28,0.0378378378378378
"494",494,"north carolina",5,0.121951219512195
"495",495,"i'm gonna",13,0.0177353342428377
"496",496,"front of",27,0.428571428571429
"497",497,"wall street",5,0.208333333333333
"498",498,"we'll see",10,0.166666666666667
"499",499,"bottom line",5,0.238095238095238
"500",500,"chief executive",4,0.148148148148148
"501",501,"i've got",13,0.0628019323671498
"502",502,"they have",44,0.0463157894736842
"503",503,"chance to",32,0.516129032258065
"504",504,"see how",19,0.0406852248394004
"505",505,"more often",13,0.0176151761517615
"506",506,"police department",6,0.0659340659340659
"507",507,"wait to",38,0.285714285714286
"508",508,"who knows",11,0.0141570141570142
"509",509,"prime minister",5,0.555555555555556
"510",510,"happy mother's",7,0.0291666666666667
"511",511,"wide receiver",5,0.357142857142857
"512",512,"us know",19,0.0441860465116279
"513",513,"phone calls",5,0.0769230769230769
"514",514,"welcome to",32,0.426666666666667
"515",515,"guess i'll",7,0.0945945945945946
"516",516,"glad you're",8,0.115942028985507
"517",517,"salt lake",4,0.181818181818182
"518",518,"mental health",5,0.357142857142857
"519",519,"decided to",32,0.60377358490566
"520",520,"civil rights",4,0.307692307692308
"521",521,"finish line",5,0.178571428571429
"522",522,"the other",76,0.00549688991754665
"523",523,"jersey shore",6,0.157894736842105
"524",524,"may have",23,0.0987124463519313
"525",525,"giving away",7,0.12280701754386
"526",526,"we got",25,0.0203252032520325
"527",527,"twitter account",6,0.0422535211267606
"528",528,"won't be",16,0.231884057971014
"529",529,"w o",6,0.0512820512820513
"530",530,"taylor swift",4,0.210526315789474
"531",531,"let's go",10,0.151515151515152
"532",532,"happy friday",9,0.0375
"533",533,"too many",13,0.0345744680851064
"534",534,"wait until",8,0.0601503759398496
"535",535,"gave up",12,0.222222222222222
"536",536,"seven innings",4,0.117647058823529
"537",537,"it's a",81,0.114893617021277
"538",538,"natural gas",4,0.153846153846154
"539",539,"somewhere else",5,0.172413793103448
"540",540,"that he",66,0.0216251638269987
"541",541,"photo shoot",4,0.121212121212121
"542",542,"cannot wait",6,0.146341463414634
"543",543,"great weekend",11,0.0251716247139588
"544",544,"very excited",9,0.0301003344481605
"545",545,"i went",32,0.00620034876961829
"546",546,"hang out",11,0.423076923076923
"547",547,"glad you",20,0.289855072463768
"548",548,"three times",8,0.049079754601227
"549",549,"eastern conference",4,0.235294117647059
"550",550,"point guard",5,0.0510204081632653
"551",551,"more info",10,0.013550135501355
"552",552,"square feet",4,0.235294117647059
"553",553,"how did",17,0.0310786106032907
"554",554,"state university",7,0.0372340425531915
"555",555,"to watch",33,0.00401313389273988
"556",556,"a man",42,0.00587248322147651
"557",557,"seems like",12,0.1875
"558",558,"very interesting",8,0.0267558528428094
"559",559,"when they",30,0.0398936170212766
"560",560,"an amazing",13,0.0149425287356322
"561",561,"the whole",42,0.00303775495443368
"562",562,"call me",17,0.123188405797101
"563",563,"dont wanna",5,0.106382978723404
"564",564,"st paul",5,0.0549450549450549
"565",565,"would not",30,0.0495867768595041
"566",566,"global warming",5,0.185185185185185
"567",567,"pleaded guilty",4,0.5
"568",568,"kentucky derby",4,0.5
"569",569,"woo woo",4,0.363636363636364
"570",570,"your favorite",13,0.0123456790123457
"571",571,"we must",16,0.0130081300813008
"572",572,"five years",8,0.129032258064516
"573",573,"my parents",16,0.00822622107969152
"574",574,"have no",32,0.0200501253132832
"575",575,"when it",49,0.0651595744680851
"576",576,"long term",6,0.032967032967033
"577",577,"it will",54,0.0196435067297199
"578",578,"south carolina",5,0.078125
"579",579,"city council",6,0.0350877192982456
"580",580,"civil war",4,0.307692307692308
"581",581,"american dream",5,0.0666666666666667
"582",582,"price tag",4,0.0888888888888889
"583",583,"long enough",8,0.043956043956044
"584",584,"he did",23,0.0187449062754686
"585",585,"only one",20,0.056980056980057
"586",586,"no doubt",9,0.0148026315789474
"587",587,"few months",7,0.0469798657718121
"588",588,"breast cancer",4,0.5
"589",589,"i've never",11,0.0531400966183575
"590",590,"many times",9,0.0335820895522388
"591",591,"there's a",35,0.267175572519084
"592",592,"associated press",4,0.444444444444444
"593",593,"mitt romney",4,0.444444444444444
"594",594,"bin laden",6,0.6
"595",595,"told him",10,0.0925925925925926
"596",596,"los angeles",14,0.777777777777778
"597",597,"executive director",4,0.266666666666667
"598",598,"could have",26,0.0783132530120482
"599",599,"charter schools",4,0.363636363636364
"600",600,"west coast",4,0.0740740740740741
"601",601,"general election",4,0.0784313725490196
"602",602,"good idea",11,0.015850144092219
"603",603,"hard to",35,0.296610169491525
"604",604,"an email",11,0.0126436781609195
"605",605,"the city",53,0.00383335744249964
"606",606,"think it's",18,0.0458015267175573
"607",607,"officials said",11,0.192982456140351
"608",608,"his name",14,0.0157657657657658
"609",609,"the next",63,0.00455663243165051
"610",610,"three months",7,0.0429447852760736
"611",611,"a very",49,0.00685123042505593
"612",612,"several years",8,0.114285714285714
"613",613,"england patriots",4,0.307692307692308
"614",614,"more likely",10,0.013550135501355
"615",615,"at p.m",14,0.00786075238629983
"616",616,"to win",34,0.00413474401070169
"617",617,"figure out",10,0.344827586206897
"618",618,"warm weather",4,0.137931034482759
"619",619,"woke up",14,0.736842105263158
"620",620,"to hear",31,0.00376991365681625
"621",621,"tax cuts",4,0.0851063829787234
"622",622,"public health",6,0.055045871559633
"623",623,"what you",55,0.0624290578887628
"624",624,"haven't heard",5,0.078125
"625",625,"of these",39,0.00673807878369039
"626",626,"human rights",4,0.0869565217391304
"627",627,"next door",7,0.0284552845528455
"628",628,"the rest",39,0.00282077245768841
"629",629,"shut up",10,0.3125
"630",630,"washington d.c",4,0.0851063829787234
"631",631,"whitney houston",4,0.571428571428571
"632",632,"andrew luck",4,0.333333333333333
"633",633,"great job",11,0.0251716247139588
"634",634,"usd vs",4,0.444444444444444
"635",635,"of them",57,0.00984796129923981
"636",636,"hope everyone",9,0.04
"637",637,"oh well",11,0.054726368159204
"638",638,"take advantage",7,0.024390243902439
"639",639,"because of",48,0.137931034482759
"640",640,"that's not",20,0.078740157480315
"641",641,"give up",15,0.0993377483443709
"642",642,"through the",56,0.269230769230769
"643",643,"sense of",23,0.433962264150943
"644",644,"pay for",20,0.25974025974026
"645",645,"<> in",827,0.0237037461664135
"646",646,"give me",17,0.112582781456954
"647",647,"so happy",17,0.0135674381484437
"648",648,"have fun",18,0.0112781954887218
"649",649,"learn how",9,0.138461538461538
"650",650,"looked like",10,0.256410256410256
"651",651,"wait till",5,0.037593984962406
"652",652,"public safety",5,0.0458715596330275
"653",653,"common sense",4,0.148148148148148
"654",654,"let alone",6,0.0337078651685393
"655",655,"her own",13,0.0217391304347826
"656",656,"del ex",3,0.230769230769231
"657",657,"take care",8,0.0278745644599303
"658",658,"much needed",8,0.0222841225626741
"659",659,"hot air",5,0.0666666666666667
"660",660,"the way",74,0.00535223491971648
"661",661,"grew up",10,0.5
"662",662,"most likely",7,0.025830258302583
"663",663,"super excited",5,0.0980392156862745
"664",664,"phoenix zoo",3,0.2
"665",665,"christmas eve",4,0.08
"666",666,"four years",8,0.0952380952380952
"667",667,"funding formula",3,0.25
"668",668,"my phone",15,0.0077120822622108
"669",669,"pepper spray",4,0.16
"670",670,"worry about",11,0.611111111111111
"671",671,"manager joe",3,0.166666666666667
"672",672,"of <>",981,0.169488597097443
"673",673,"per gallon",7,0.125
"674",674,"i dont",21,0.004068978880062
"675",675,"person who",11,0.129411764705882
"676",676,"tv series",5,0.0694444444444444
"677",677,"seconds remaining",3,0.157894736842105
"678",678,"a huge",25,0.00349552572706935
"679",679,"amount of",23,0.58974358974359
"680",680,"what they",30,0.0340522133938706
"681",681,"of my",119,0.0205597788527989
"682",682,"it takes",15,0.00545652964714442
"683",683,"don't understand",9,0.0166358595194085
"684",684,"lemon juice",3,0.3
"685",685,"but i'm",30,0.0202156334231806
"686",686,"few days",8,0.0536912751677852
"687",687,"tomato sauce",3,0.333333333333333
"688",688,"how do",22,0.0402193784277879
"689",689,"easter sunday",4,0.2
"690",690,"as far",15,0.0105932203389831
"691",691,"an awesome",12,0.0137931034482759
"692",692,"n roll",4,0.0579710144927536
"693",693,"walking around",6,0.157894736842105
"694",694,"skill sets",3,0.375
"695",695,"haven't gotten",4,0.0625
"696",696,"middle east",4,0.0816326530612245
"697",697,"tight end",5,0.384615384615385
