"","word","freq","start","all","real"
"1","the","0.0467971259965341","1","2901","2900"
"2","to","0.0277492580608807","2902","1051","1050"
"3","and","0.0239315178351221","3953","1185","1184"
"4","a","0.0237002386291807","5138","1551","1550"
"5","of","0.0197874387297937","6689","804","803"
"6","i","0.017003594954324","7493","419","418"
"7","in","0.0162930973936989","7912","561","560"
"8","for","0.0111294951220667","8473","349","348"
"9","is","0.010928595811821","8822","430","429"
"10","that","0.0103066246139222","9252","424","423"
"11","#actors","2.28665881580473e-06","9676","0","0"
"12","#adele","2.28665881580473e-06","9676","0","0"
"13","#americanidol","2.28665881580473e-06","9676","0","0"
"14","#art","1.95999327068977e-06","9676","0","0"
"15","#atlanta","1.95999327068977e-06","9676","0","0"
"16","#autism","3.26665545114962e-06","9676","0","0"
"17","#avengers","2.93998990603466e-06","9676","0","0"
"18","#awesome","1.95999327068977e-06","9676","0","0"
"19","#bachelorette","2.28665881580473e-06","9676","0","0"
"20","#badgers","5.22664872183939e-06","9676","0","0"
"21","#believe","3.59332099626458e-06","9676","0","0"
"22","#boston","4.2466520864945e-06","9676","0","0"
"23","#boyfriend","1.95999327068977e-06","9676","0","0"
"24","#brewers","1.14332940790237e-05","9676","0","0"
"25","#bruins","2.28665881580473e-06","9676","0","0"
"26","#bucks","2.28665881580473e-06","9676","0","0"
"27","#bulls","3.91998654137954e-06","9676","0","0"
"28","#caps","3.26665545114962e-06","9676","0","0"
"29","#cardinals","1.95999327068977e-06","9676","0","0"
"30","#celtics","4.57331763160946e-06","9676","0","0"
"31","#chicago","6.20664535718427e-06","9676","0","0"
"32","#cincodemayo","1.95999327068977e-06","9676","0","0"
"33","#community","1.95999327068977e-06","9676","0","0"
"34","#cubs","2.61332436091969e-06","9676","0","0"
"35","#dc","2.28665881580473e-06","9676","0","0"
"36","#detroit","3.59332099626458e-06","9676","0","0"
"37","#dodgers","3.26665545114962e-06","9676","0","0"
"38","#dwts","1.95999327068977e-06","9676","0","0"
"39","#facebook","1.95999327068977e-06","9676","0","0"
"40","#fact","1.95999327068977e-06","9676","0","0"
"41","#fail","1.95999327068977e-06","9676","0","0"
"42","#ff","6.59864401132223e-05","9676","4","4"
"43","#follow","6.53331090229924e-06","9680","0","0"
"44","#followback","3.91998654137954e-06","9680","0","0"
"45","#followers","1.95999327068977e-06","9680","0","0"
"46","#followfriday","2.93998990603466e-06","9680","0","0"
"47","#free","3.26665545114962e-06","9680","0","0"
"48","#friday","1.95999327068977e-06","9680","0","0"
"49","#fridayreads","3.91998654137954e-06","9680","0","0"
"50","#giants","3.26665545114962e-06","9680","0","0"
"51","#glee","2.28665881580473e-06","9680","0","0"
"52","#google","2.61332436091969e-06","9680","0","0"
"53","#heat","2.28665881580473e-06","9680","0","0"
"54","#hungergames","2.93998990603466e-06","9680","0","0"
"55","#idol","2.28665881580473e-06","9680","0","0"
"56","#imagine","4.2466520864945e-06","9680","0","0"
"57","#indy","2.28665881580473e-06","9680","0","0"
"58","#kids","1.95999327068977e-06","9680","0","0"
"59","#knicks","1.95999327068977e-06","9680","0","0"
"60","#lakers","4.2466520864945e-06","9680","0","0"
"61","#leadership","2.28665881580473e-06","9680","0","0"
"62","#love","5.22664872183939e-06","9680","0","0"
"63","#madison","1.95999327068977e-06","9680","0","0"
"64","#miami","2.28665881580473e-06","9680","0","0"
"65","#milwaukee","3.91998654137954e-06","9680","0","0"
"66","#mlb","2.28665881580473e-06","9680","0","0"
"67","#mothersday","2.28665881580473e-06","9680","0","0"
"68","#muchlove","2.28665881580473e-06","9680","0","0"
"69","#music","4.2466520864945e-06","9680","0","0"
"70","#nba","2.93998990603466e-06","9680","0","0"
"71","#neversaynever","3.91998654137954e-06","9680","0","0"
"72","#nf","2.28665881580473e-06","9680","0","0"
"73","#nfl","4.89998317672443e-06","9680","0","0"
"74","#nowfollowing","1.95999327068977e-06","9680","0","0"
"75","#nowplaying","7.83997308275908e-06","9680","0","0"
"76","#np","8.81996971810397e-06","9680","0","0"
"77","#nuggets","1.95999327068977e-06","9680","0","0"
"78","#nyc","3.91998654137954e-06","9680","0","0"
"79","#obama","2.28665881580473e-06","9680","0","0"
"80","#oomf","8.16663862787404e-06","9680","0","0"
"81","#orioles","4.2466520864945e-06","9680","0","0"
"82","#oscars","3.26665545114962e-06","9680","0","0"
"83","#ows","1.95999327068977e-06","9680","0","0"
"84","#packers","4.57331763160946e-06","9680","0","0"
"85","#pdx","2.93998990603466e-06","9680","0","0"
"86","#quote","4.2466520864945e-06","9680","0","0"
"87","#rangers","3.26665545114962e-06","9680","0","0"
"88","#ravens","1.95999327068977e-06","9680","0","0"
"89","#redsox","2.28665881580473e-06","9680","0","0"
"90","#respect","3.91998654137954e-06","9680","0","0"
"91","#roc","2.61332436091969e-06","9680","0","0"
"92","#rt","1.95999327068977e-06","9680","0","0"
"93","#rva","3.59332099626458e-06","9680","0","0"
"94","#salute","1.95999327068977e-06","9680","0","0"
"95","#sandiego","4.89998317672443e-06","9680","0","0"
"96","#saysomethin","2.93998990603466e-06","9680","0","0"
"97","#seattle","2.93998990603466e-06","9680","0","0"
"98","#shoutout","2.93998990603466e-06","9680","0","0"
"99","#smbmad","1.95999327068977e-06","9680","0","0"
"100","#socialmedia","3.59332099626458e-06","9680","0","0"
"101","#someday","2.93998990603466e-06","9680","0","0"
"102","#someoneiwanttomeet","2.28665881580473e-06","9680","0","0"
"103","#sopa","1.95999327068977e-06","9680","0","0"
"104","#spurs","1.95999327068977e-06","9680","0","0"
"105","#success","2.61332436091969e-06","9680","0","0"
"106","#superbowl","2.93998990603466e-06","9680","0","0"
"107","#supermoon","1.95999327068977e-06","9680","0","0"
"108","#swag","2.93998990603466e-06","9680","0","0"
"109","#sxsw","7.51330753764412e-06","9680","0","0"
"110","#teamfollowback","3.59332099626458e-06","9680","0","0"
"111","#thatawkwardmoment","2.28665881580473e-06","9680","0","0"
"112","#thatawkwardmomentwhen","2.28665881580473e-06","9680","0","0"
"113","#thatcamp","2.28665881580473e-06","9680","0","0"
"114","#theavengers","2.28665881580473e-06","9680","0","0"
"115","#thevoice","3.91998654137954e-06","9680","0","0"
"116","#trayvon","1.95999327068977e-06","9680","0","0"
"117","#twitter","5.55331426695435e-06","9680","0","0"
"118","#usc","1.95999327068977e-06","9680","0","0"
"119","#vegas","2.28665881580473e-06","9680","0","0"
"120","#weather","1.95999327068977e-06","9680","0","0"
"121","#winning","3.59332099626458e-06","9680","0","0"
"122","#wiunion","2.28665881580473e-06","9680","0","0"
"123","#wordpress","1.95999327068977e-06","9680","0","0"
"124","#yankees","4.2466520864945e-06","9680","0","0"
"125","#yolo","1.95999327068977e-06","9680","0","0"
"126","-_-","3.16865578761513e-05","9680","0","0"
"127","-__-","1.37199528948284e-05","9680","0","0"
"128","-___-","6.20664535718427e-06","9680","0","0"
"129","-____-","3.59332099626458e-06","9680","0","0"
"130","-_____-","1.95999327068977e-06","9680","0","0"
"131","-_______-","1.95999327068977e-06","9680","0","0"
"132","-d","7.83997308275908e-06","9680","0","0"
"133","-i","4.2466520864945e-06","9680","0","0"
"134","-p","7.18664199252916e-06","9680","0","0"
"135","-thanks","1.95999327068977e-06","9680","0","0"
"136","__","3.91998654137954e-06","9680","0","0"
"137","a's","6.8599764474142e-06","9680","0","0"
"138","a-b","2.61332436091969e-06","9680","0","0"
"139","a-rod","2.28665881580473e-06","9680","0","0"
"140","a.j","2.93998990603466e-06","9680","0","0"
"141","a.k.a","5.55331426695435e-06","9680","0","0"
"142","a.m","0.000114006275245122","9680","6","6"
"143","a.m.-noon","2.28665881580473e-06","9686","0","0"
"144","aa","6.8599764474142e-06","9686","0","0"
"145","aaa","4.57331763160946e-06","9686","0","0"
"146","aaliyah","1.95999327068977e-06","9686","0","0"
"147","aam","1.95999327068977e-06","9686","0","0"
"148","aamir","1.95999327068977e-06","9686","0","0"
"149","aan","1.95999327068977e-06","9686","0","0"
"150","aaron","2.61332436091969e-05","9686","2","1"
"151","aarp","1.95999327068977e-06","9688","0","0"
"152","aau","1.95999327068977e-06","9688","0","0"
"153","ab","6.53331090229924e-06","9688","0","0"
"154","aback","2.61332436091969e-06","9688","0","0"
"155","abandon","6.53331090229924e-06","9688","0","0"
"156","abandoned","1.6659942800863e-05","9688","0","0"
"157","abandoning","2.28665881580473e-06","9688","0","0"
"158","abandonment","2.61332436091969e-06","9688","0","0"
"159","abbey","9.47330080833389e-06","9688","0","0"
"160","abbott","3.91998654137954e-06","9688","0","0"
"161","abby","8.16663862787404e-06","9688","0","0"
"162","abby's","2.28665881580473e-06","9688","0","0"
"163","abc","1.7313273891093e-05","9688","1","1"
"164","abc's","2.61332436091969e-06","9689","0","0"
"165","abdc","2.61332436091969e-06","9689","0","0"
"166","abdomen","2.61332436091969e-06","9689","0","0"
"167","abdominal","2.61332436091969e-06","9689","0","0"
"168","abduction","1.95999327068977e-06","9689","0","0"
"169","abe","2.28665881580473e-06","9689","0","0"
"170","abel","2.28665881580473e-06","9689","0","0"
"171","aberdeen","3.59332099626458e-06","9689","0","0"
"172","abide","3.59332099626458e-06","9689","0","0"
"173","abigail","3.59332099626458e-06","9689","0","0"
"174","abilities","9.14663526321893e-06","9689","0","0"
"175","ability","8.75463660908098e-05","9689","2","2"
"176","able","0.00029824564268996","9691","1","1"
"177","abnormal","2.28665881580473e-06","9692","0","0"
"178","aboard","1.14332940790237e-05","9692","1","1"
"179","abode","2.93998990603466e-06","9693","0","0"
"180","aboriginal","2.61332436091969e-06","9693","0","0"
"181","aborted","1.95999327068977e-06","9693","0","0"
"182","abortion","1.33932873497134e-05","9693","0","0"
"183","abortions","3.26665545114962e-06","9693","0","0"
"184","abound","2.93998990603466e-06","9693","0","0"
"185","about","0.00303145625866685","9693","109","108"
"186","above","0.000145039502031043","9802","10","9"
"187","abq","2.61332436091969e-06","9812","0","0"
"188","abraham","8.49330417298901e-06","9812","1","1"
"189","abroad","1.43732839850583e-05","9813","0","0"
"190","abruptly","2.93998990603466e-06","9813","0","0"
"191","abs","5.87997981206931e-06","9813","0","0"
"192","absence","1.60066117106331e-05","9813","1","1"
"193","absent","1.01266318985638e-05","9814","0","0"
"194","absentee","2.61332436091969e-06","9814","0","0"
"195","absolute","1.86199360715528e-05","9814","0","0"
"196","absolutely","9.60396702637988e-05","9814","6","5"
"197","absorb","3.91998654137954e-06","9820","0","0"
"198","absorbed","6.8599764474142e-06","9820","0","0"
"199","absorbing","3.26665545114962e-06","9820","0","0"
"200","abstinence","1.95999327068977e-06","9820","0","0"
"201","abstract","7.83997308275908e-06","9820","0","0"
"202","absurd","8.49330417298901e-06","9820","0","0"
"203","abt","2.25399226129324e-05","9820","0","0"
"204","abu","2.61332436091969e-06","9820","1","0"
"205","abundance","1.14332940790237e-05","9821","1","1"
"206","abundant","4.57331763160946e-06","9822","0","0"
"207","abuse","4.63865074063246e-05","9822","2","2"
"208","abused","1.04532974436788e-05","9824","0","0"
"209","abuses","4.2466520864945e-06","9824","0","0"
"210","abusing","2.61332436091969e-06","9824","0","0"
"211","abusive","4.57331763160946e-06","9824","0","0"
"212","abv","4.89998317672443e-06","9824","0","0"
"213","abyss","4.57331763160946e-06","9824","0","0"
"214","ac","8.49330417298901e-06","9824","0","0"
"215","academia","3.91998654137954e-06","9824","0","0"
"216","academic","2.44999158836221e-05","9824","0","0"
"217","academically","2.61332436091969e-06","9824","0","0"
"218","academics","8.16663862787404e-06","9824","0","0"
"219","academies","2.28665881580473e-06","9824","0","0"
