"","word","freq","start","all","real"
"1","de","0.0564192820250432","1","2085","2084"
"2","la","0.0343540237702655","2086","1556","1555"
"3","el","0.0286953652818098","3642","1350","1349"
"4","en","0.0257373415302635","4992","646","645"
"5","y","0.0255021815668907","5638","673","672"
"6","a","0.0230983241635247","6311","627","626"
"7","los","0.0141996839574887","6938","800","799"
"8","un","0.0116511427292283","7738","664","663"
"9","se","0.0111523540175305","8402","561","560"
"10","por","0.0103743372232873","8963","263","262"
"11","#alicante","2.72988348857271e-06","9226","0","0"
"12","#android","3.89983355510387e-06","9226","0","0"
"13","#athletic","2.72988348857271e-06","9226","0","0"
"14","#atleti","7.79966711020774e-06","9226","0","0"
"15","#barcelona","2.33990013306232e-06","9226","0","0"
"16","#barça","5.06978362163503e-06","9226","0","0"
"17","#bcn","2.33990013306232e-06","9226","0","0"
"18","#cablegate","2.33990013306232e-06","9226","0","0"
"19","#cambio","2.33990013306232e-06","9226","0","0"
"20","#cmua","4.28981691061426e-06","9226","0","0"
"21","#cnn","3.50985019959348e-06","9226","0","0"
"22","#cnnplus","4.67980026612464e-06","9226","0","0"
"23","#coaching","2.33990013306232e-06","9226","0","0"
"24","#concepto","2.72988348857271e-06","9226","0","0"
"25","#confieso","2.33990013306232e-06","9226","0","0"
"26","#congreso","2.33990013306232e-06","9226","0","0"
"27","#congresosmm","3.50985019959348e-06","9226","0","0"
"28","#congresoweb","3.50985019959348e-06","9226","0","0"
"29","#controladores","3.00287183742998e-05","9226","0","0"
"30","#cpvalencia","2.33990013306232e-06","9226","0","0"
"31","#ebe","3.50985019959348e-06","9226","0","0"
"32","#edig","6.23973368816619e-06","9226","0","0"
"33","#empleo","3.11986684408309e-06","9226","0","0"
"34","#emprendedores","2.33990013306232e-06","9226","0","0"
"35","#encebollados","5.06978362163503e-06","9226","0","0"
"36","#esp","7.79966711020774e-06","9226","0","0"
"37","#espana","2.33990013306232e-06","9226","0","0"
"38","#estamoscontigomou","2.33990013306232e-06","9226","0","0"
"39","#excusagt","3.11986684408309e-06","9226","0","0"
"40","#facebook","3.89983355510387e-06","9226","0","0"
"41","#fail","3.50985019959348e-06","9226","0","0"
"42","#fb","4.67980026612464e-06","9226","0","0"
"43","#feliznavidad","5.45976697714542e-06","9226","0","0"
"44","#ff","0.000178612376823757","9226","8","7"
"45","#ficod","1.28694507318428e-05","9234","0","0"
"46","#fiecv","3.50985019959348e-06","9234","0","0"
"47","#finde","2.72988348857271e-06","9234","0","0"
"48","#followfriday","6.23973368816619e-06","9234","0","0"
"49","#google","2.33990013306232e-06","9234","0","0"
"50","#granada","3.89983355510387e-06","9234","0","0"
"51","#hcsmeues","3.50985019959348e-06","9234","0","0"
"52","#inp","3.11986684408309e-06","9234","0","0"
"53","#internetestuyo","3.50985019959348e-06","9234","0","0"
"54","#interque","3.11986684408309e-06","9234","0","0"
"55","#ipad","2.72988348857271e-06","9234","0","0"
"56","#iphone","5.06978362163503e-06","9234","0","0"
"57","#lessambitiousmovies","2.33990013306232e-06","9234","0","0"
"58","#leyantitabaco","5.45976697714542e-06","9234","0","0"
"59","#leysinde","3.70484187734867e-05","9234","1","1"
"60","#loteria","5.06978362163503e-06","9235","0","0"
"61","#madeincanarias","3.89983355510387e-06","9235","0","0"
"62","#madrid","7.79966711020774e-06","9235","0","0"
"63","#mequemariapordentro","2.33990013306232e-06","9235","0","0"
"64","#murcia","3.50985019959348e-06","9235","0","0"
"65","#nasf","4.28981691061426e-06","9235","0","0"
"66","#navidad","5.45976697714542e-06","9235","0","0"
"67","#nowplaying","4.67980026612464e-06","9235","0","0"
"68","#ogt","3.89983355510387e-06","9235","0","0"
"69","#ojete","9.35960053224928e-06","9235","0","0"
"70","#pekinexpress","5.06978362163503e-06","9235","0","0"
"71","#puntopelota","2.72988348857271e-06","9235","0","0"
"72","#realmadrid","3.89983355510387e-06","9235","0","0"
"73","#recomendar","2.33990013306232e-06","9235","0","0"
"74","#redessociales","2.33990013306232e-06","9235","0","0"
"75","#salamanca","3.11986684408309e-06","9235","0","0"
"76","#seo","3.89983355510387e-06","9235","0","0"
"77","#seopro","3.11986684408309e-06","9235","0","0"
"78","#sevilla","2.72988348857271e-06","9235","0","0"
"79","#sindegate","3.89983355510387e-06","9235","0","0"
"80","#spainmissesbiebs","3.50985019959348e-06","9235","0","0"
"81","#spotify","3.50985019959348e-06","9235","0","0"
"82","#tarde","2.33990013306232e-06","9235","0","0"
"83","#tctalks","3.11986684408309e-06","9235","0","0"
"84","#thewalkingdead","2.72988348857271e-06","9235","0","0"
"85","#twitter","7.01970039918696e-06","9235","0","0"
"86","#twitteroff","2.33990013306232e-06","9235","0","0"
"87","#valencia","2.33990013306232e-06","9235","0","0"
"88","#venezuela","2.33990013306232e-06","9235","0","0"
"89","#viernes","2.33990013306232e-06","9235","0","0"
"90","#vodafone","3.11986684408309e-06","9235","0","0"
"91","#web","2.33990013306232e-06","9235","0","0"
"92","#wikileaks","1.2089484020822e-05","9235","0","0"
"93","#wtf","2.72988348857271e-06","9235","0","0"
"94","#yoconfieso","1.24794673763324e-05","9235","1","1"
"95","#zaragoza","5.8497503326558e-06","9236","0","0"
"96","-_-","7.40968375469735e-06","9236","0","0"
"97","-a","1.24794673763324e-05","9236","0","0"
"98","-ahora","2.33990013306232e-06","9236","0","0"
"99","-al","5.45976697714542e-06","9236","0","0"
"100","-aunque","3.50985019959348e-06","9236","0","0"
"101","-bueno","3.50985019959348e-06","9236","0","0"
"102","-cinco","2.33990013306232e-06","9236","0","0"
"103","-claro","3.50985019959348e-06","9236","0","0"
"104","-como","8.57963382122851e-06","9236","0","0"
"105","-con","6.23973368816619e-06","9236","0","0"
"106","-contestó","2.72988348857271e-06","9236","0","0"
"107","-cuando","3.50985019959348e-06","9236","0","0"
"108","-d","4.32881524616529e-05","9236","0","0"
