"","word","freq","start","all","real"
"1","nebo","0.11284046692607","1","0","0"
"2","líbí","0.108949416342412","1","0","0"
"3","líbilo","0.0583657587548638","1","0","0"
"4","<>","0.0739299610894942","1","0","0"
"5","ta","0.0629370629370629","1","0","0"
"6","<>","0.0629370629370629","1","0","0"
"7","<>","0.1875","1","0","0"
"8","se","0.166666666666667","1","0","0"
"9","že","0.578947368421053","1","0","0"
"10","líbí","0.411764705882353","1","0","0"
"11","toho","0.266666666666667","1","0","0"
"12","a","0.0666666666666667","1","0","0"
"13","<>","0.105555555555556","1","0","0"
"14","<>","0.101010101010101","1","0","0"
"15","<>","0.154761904761905","1","0","0"
"16","<>","0.131147540983607","1","0","0"
"17","tìšit","0.642857142857143","1","0","0"
"18","a","0.05","1","0","0"
"19","<>","0.15","1","0","0"
"20","<>","0.226415094339623","1","0","0"
"21","letech","0.5","1","0","0"
"22","dobì","0.923076923076923","1","0","0"
"23","<>","0.192307692307692","1","0","0"
"24","<>","0.26","1","0","0"
"25","<>","0.204301075268817","1","0","0"
"26","a","0.126984126984127","1","0","0"
"27","<>","0.222222222222222","1","0","0"
"28","<>","0.227272727272727","1","0","0"
"29","<>","0.175257731958763","1","0","0"
"30","že","0.4","1","0","0"
"31","na","0.75","1","0","0"
"32","<>","0.285714285714286","1","0","0"
"33","<>","0.266666666666667","1","0","0"
"34","<>","0.295454545454545","1","0","0"
"35","<>","0.126760563380282","1","0","0"
"36","<>","0.337837837837838","1","0","0"
"37","<>","0.221884498480243","1","1","0"
"38","<>","0.150406504065041","2","0","0"
"39","<>","0.189189189189189","2","0","0"
"40","<>","0.178571428571429","2","0","0"
"41","tím","0.0918367346938776","2","0","0"
"42","<>","0.316326530612245","2","1","0"
"43","<>","0.279411764705882","3","0","0"
"44","<>","0.133333333333333","3","0","0"
"45","<>","0.241379310344828","3","0","0"
"46","<>","0.314814814814815","3","0","0"
"47","to","0.48","3","0","0"
"48","<>","0.183673469387755","3","0","0"
"49","<>","0.647058823529412","3","0","0"
"50","a","0.0849772382397572","3","1","0"
"51","na","0.0409711684370258","4","0","0"
"52","v","0.0273141122913505","4","0","0"
"53","se","0.0212443095599393","4","0","0"
"54","do","0.0182094081942337","4","0","0"
"55","<>","0.144157814871017","4","2","1"
"56","je","0.0925925925925926","6","0","0"
"57","se","0.0740740740740741","6","0","0"
"58","v","0.0416666666666667","6","0","0"
"59","jsem","0.0416666666666667","6","0","0"
"60","<>","0.0694444444444444","6","0","0"
"61","se","0.111111111111111","6","0","0"
"62","se","0.215384615384615","6","0","0"
"63","si","0.138461538461538","6","0","0"
"64","a","0.0956521739130435","6","0","0"
"65","že","0.526315789473684","6","0","0"
"66","je","0.0995024875621891","6","0","0"
"67","se","0.0497512437810945","6","0","0"
"68","to","0.0398009950248756","6","0","0"
"69","<>","0.0597014925373134","6","0","0"
"70","<>","0.102803738317757","6","0","0"
"71","<>","0.116883116883117","6","0","0"
"72","v","0.290322580645161","6","0","0"
"73","<>","0.275","6","0","0"
"74","<>","0.220472440944882","6","0","0"
"75","republiky","1","6","0","0"
"76","pak","0.03420523138833","6","0","0"
"77","na","0.0301810865191147","6","0","0"
"78","v","0.028169014084507","6","0","0"
"79","je","0.0221327967806841","6","0","0"
"80","<>","0.187122736418511","6","3","2"
"81","<>","0.26271186440678","9","0","0"
"82","to","0.137614678899083","9","0","0"
"83","<>","0.0825688073394495","9","0","0"
"84","<>","0.252336448598131","9","0","0"
"85","<>","0.0869565217391304","9","0","0"
"86","si","0.1375","9","0","0"
"87","<>","0.1","9","0","0"
"88","je","0.23943661971831","9","0","0"
"89","<>","0.406779661016949","9","0","0"
"90","to","0.145454545454545","9","0","0"
"91","<>","0.294117647058824","9","0","0"
"92","<>","0.210526315789474","9","0","0"
"93","<>","0.245283018867925","9","0","0"
"94","a","0.0647321428571429","9","1","0"
"95","se","0.0279017857142857","10","0","0"
"96","v","0.0212053571428571","10","0","0"
"97","je","0.0178571428571429","10","0","0"
"98","na","0.0178571428571429","10","0","0"
"99","s","0.0133928571428571","10","0","0"
"100","jsem","0.0122767857142857","10","0","0"
"101","do","0.0111607142857143","10","0","0"
"102","z","0.0100446428571429","10","0","0"
