"","X","word","freq","start","all","real"
"69",69,"<>",0.0906515580736544,18,2,1
"70",70,"dá",0.025462962962963,20,0,0
"71",71,"stalo",0.0185185185185185,20,0,0
"72",72,"tak",0.0162037037037037,20,0,0
"73",73,"bude",0.0154320987654321,20,0,0
"74",74,"děje",0.0146604938271605,20,0,0
"75",75,"v",0.0138888888888889,20,0,0
"76",76,"na",0.0123456790123457,20,0,0
"77",77,"dalo",0.0108024691358025,20,0,0
"78",78,"jmenuje",0.0108024691358025,20,0,0
"79",79,"ale",0.0108024691358025,20,0,0
"80",80,"asi",0.0108024691358025,20,0,0
"81",81,"blíží",0.00694444444444444,20,0,0
"82",82,"dělá",0.00848765432098765,20,0,0
"83",83,"i",0.00925925925925926,20,0,0
"84",84,"líbí",0.00694444444444444,20,0,0
"85",85,"mohlo",0.00694444444444444,20,0,0
"86",86,"musí",0.00771604938271605,20,0,0
"87",87,"může",0.00617283950617284,20,0,0
"88",88,"nějak",0.00771604938271605,20,0,0
"89",89,"pak",0.00771604938271605,20,0,0
"90",90,"podařilo",0.00694444444444444,20,0,0
"91",91,"povede",0.00617283950617284,20,0,0
"92",92,"povedlo",0.0100308641975309,20,0,0
"93",93,"s",0.00694444444444444,20,0,0
"94",94,"se",0.00694444444444444,20,0,0
"95",95,"stane",0.00617283950617284,20,0,0
"96",96,"tu",0.00925925925925926,20,0,0
"97",97,"týká",0.0100308641975309,20,0,0
"98",98,"už",0.00925925925925926,20,0,0
"99",99,"všechno",0.00694444444444444,20,0,0
"100",100,"zase",0.00848765432098765,20,0,0
"101",101,"<>",0.0964506172839506,20,0,0
"102",102,"tom",0.0524752475247525,20,1,0
"103",103,"něm",0.0316831683168317,21,0,0
"104",104,"nich",0.0237623762376238,21,0,0
"105",105,"roce",0.0227722772277228,21,0,0
"106",106,"posledních",0.0178217821782178,21,1,1
"107",107,"ní",0.0178217821782178,22,0,0
"108",108,"tomto",0.0158415841584158,22,0,0
"109",109,"sobotu",0.0138613861386139,22,0,0
"110",110,"poslední",0.0128712871287129,22,1,1
"111",111,"té",0.0128712871287129,23,0,0
"112",112,"minulosti",0.00792079207920792,23,0,0
"113",113,"neděli",0.0099009900990099,23,0,0
"114",114,"noci",0.00891089108910891,23,0,0
"115",115,"podstatě",0.00792079207920792,23,0,0
"116",116,"práci",0.0099009900990099,23,0,0
"117",117,"pátek",0.0099009900990099,23,0,0
"118",118,"rámci",0.0118811881188119,23,0,0
"119",119,"<>",0.102970297029703,23,1,0
"120",120,"tím",0.157728706624606,24,1,0
"121",121,"ním",0.10410094637224,25,0,0
"122",122,"ní",0.055205047318612,25,0,0
"123",123,"nimi",0.0488958990536278,25,0,0
"124",124,"námi",0.028391167192429,25,0,0
"125",125,"vámi",0.028391167192429,25,0,0
"126",126,"tim",0.0157728706624606,25,0,0
"127",127,"<>",0.146687697160883,25,1,0
"128",128,"tom",0.103270223752151,26,0,0
"129",129,"to",0.0688468158347676,26,0,0
"130",130,"ně",0.0309810671256454,26,0,0
"131",131,"něj",0.0309810671256454,26,0,0
"132",132,"ní",0.0292598967297762,26,0,0
"133",133,"nich",0.0240963855421687,26,0,0
"134",134,"něm",0.0240963855421687,26,0,0
"135",135,"své",0.0172117039586919,26,0,0
"136",136,"<>",0.0860585197934595,26,0,0
"137",137,"toho",0.0972477064220184,26,0,0
"138",138,"něj",0.0293577981651376,26,0,0
"139",139,"ní",0.0293577981651376,26,0,0
"140",140,"práce",0.0220183486238532,26,0,0
"141",141,"nich",0.0165137614678899,26,0,0
"142",142,"<>",0.115596330275229,26,2,1
"143",143,"to",0.0529953917050691,28,0,0
"144",144,"se",0.043778801843318,28,0,0
"145",145,"je",0.0414746543778802,28,0,0
"146",146,"v",0.0276497695852535,28,0,0
"147",147,"by",0.0253456221198157,28,0,0
"148",148,"si",0.0184331797235023,28,0,0
"149",149,"jsem",0.0184331797235023,28,0,0
"150",150,"i",0.0184331797235023,28,0,0
"151",151,"<>",0.0552995391705069,28,0,0
"152",152,"<>",0.164179104477612,28,0,0
"153",153,"tomu",0.189054726368159,28,0,0
"154",154,"němu",0.101990049751244,28,0,0
"155",155,"nim",0.0696517412935323,28,0,0
"156",156,"nám",0.0621890547263682,28,0,0
"157",157,"ní",0.0447761194029851,28,0,0
"158",158,"<>",0.109452736318408,28,1,0
"159",159,"<>",0.151785714285714,29,0,0
"160",160,"na",0.0227848101265823,29,0,0
"161",161,"<>",0.108860759493671,29,0,0
"162",162,"<>",0.24468085106383,29,0,0
"163",163,"<>",0.206349206349206,29,0,0
"164",164,"<>",0.225,29,0,0
"165",165,"dít",0.0495867768595041,29,0,0
"166",166,"snažit",0.0371900826446281,29,0,0
"167",167,"konat",0.0330578512396694,29,0,0
"168",168,"muset",0.0330578512396694,29,0,0
"169",169,"<>",0.103305785123967,29,0,0
"170",170,"<>",0.151162790697674,29,0,0
"171",171,"muset",0.153846153846154,29,0,0
"172",172,"že",0.45,29,0,0
"173",173,"na",0.333333333333333,29,0,0
"174",174,"se",0.130434782608696,29,0,0
"175",175,"čekat",0.139240506329114,29,0,0
"176",176,"že",0.571428571428571,29,0,0
"177",177,"<>",0.192307692307692,29,0,0
"178",178,"<>",0.222222222222222,29,0,0
"179",179,"že",1,29,0,0
"180",180,"do",0.310344827586207,29,0,0
"181",181,"na",0.160919540229885,29,0,0
"182",182,"k",0.0919540229885057,29,0,0
"183",183,"do",0.216216216216216,29,0,0
"184",184,"na",0.290322580645161,29,0,0
"185",185,"že",0.513513513513513,29,0,0
"186",186,"že",0.666666666666667,29,0,0
"187",187,"<>",0.45,29,0,0
"188",188,"dělat",0.03690036900369,29,0,0
"189",189,"říct",0.029520295202952,29,0,0
"190",190,"koupit",0.029520295202952,29,0,0
"191",191,"<>",0.0664206642066421,29,0,0
"192",192,"<>",0.333333333333333,29,0,0
"193",193,"na",0.588235294117647,29,0,0
"194",194,"a",0.111111111111111,29,0,0
"195",195,"<>",0.151260504201681,29,0,0
"196",196,"<>",0.235294117647059,29,0,0
"197",197,"v",0.0479041916167665,29,0,0
"198",198,"<>",0.0778443113772455,29,0,0
"199",199,"<>",0.135802469135802,29,0,0
"200",200,"<>",0.166666666666667,29,0,0
"201",201,"o",0.694444444444444,29,0,0
"202",202,"<>",0.243243243243243,29,0,0
"203",203,"o",0.829059829059829,29,1,0
"204",204,"<>",0.129032258064516,30,0,0
"205",205,"tak",0.202797202797203,30,0,0
"206",206,"na",0.0629370629370629,30,0,0
"207",207,"<>",0.132867132867133,30,0,0
"208",208,"<>",0.171428571428571,30,0,0
"209",209,"<>",0.155172413793103,30,0,0
"210",210,"to",0.0990990990990991,30,0,0
"211",211,"<>",0.0630630630630631,30,0,0
"212",212,"<>",0.117647058823529,30,0,0
"213",213,"<>",0.347826086956522,30,0,0
"214",214,"to",0.0460829493087558,30,0,0
"215",215,"<>",0.0967741935483871,30,0,0
"216",216,"mně",0.225806451612903,30,0,0
"217",217,"mě",0.129032258064516,30,0,0
"218",218,"se",0.19047619047619,30,0,0
"219",219,"se",0.306122448979592,30,0,0
"220",220,"<>",0.232558139534884,30,0,0
"221",221,"<>",0.11304347826087,30,0,0
"222",222,"těším",0.113636363636364,30,0,0
"223",223,"<>",0.25,30,0,0
"224",224,"stát",0.235294117647059,30,0,0
"225",225,"to",0.0835734870317003,30,0,0
"226",226,"do",0.0345821325648415,30,0,0
"227",227,"podařilo",0.0259365994236311,30,0,0
"228",228,"<>",0.0835734870317003,30,0,0
"229",229,"<>",0.0704225352112676,30,0,0
"230",230,"<>",0.0866141732283465,30,0,0
"231",231,"stát",0.141843971631206,30,1,1
"232",232,"<>",0.0780141843971631,31,0,0
"233",233,"těšit",0.313725490196078,31,1,1
"234",234,"v",0.178571428571429,32,0,0
"235",235,"na",0.142857142857143,32,0,0
"236",236,"<>",0.166666666666667,32,0,0
"237",237,"<>",0.186440677966102,32,0,0
"238",238,"v",0.363636363636364,32,0,0
"239",239,"<>",0.102272727272727,32,0,0
"240",240,"o",1,32,0,0
"241",241,"dočkat",0.444444444444444,32,0,0
"242",242,"neděje",0.160919540229885,32,0,0
"243",243,"nestalo",0.126436781609195,32,0,0
"244",244,"dělat",0.114942528735632,32,0,0
"245",245,"<>",0.0919540229885057,32,0,0
"246",246,"<>",0.5,32,0,0
"247",247,"<>",0.209302325581395,32,0,0
"248",248,"to",0.0855018587360595,32,0,0
"249",249,"podařilo",0.0520446096654275,32,0,0
"250",250,"<>",0.104089219330855,32,0,0
"251",251,"stalo",0.0930232558139535,32,0,0
"252",252,"<>",0.254545454545455,32,0,0
"253",253,"že",0.571428571428571,32,0,0
"254",254,"<>",0.285714285714286,32,0,0
"255",255,"nich",0.0661764705882353,32,0,0
"256",256,"něj",0.0661764705882353,32,0,0
"257",257,"<>",0.0661764705882353,32,0,0
"258",258,"<>",0.212765957446809,32,0,0
"259",259,"<>",0.0964467005076142,32,0,0
"260",260,"letech",0.0450819672131148,32,0,0
"261",261,"něm",0.0327868852459016,32,0,0
"262",262,"<>",0.14344262295082,32,1,0
"263",263,"<>",0.205882352941176,33,0,0
"264",264,"něj",0.0827067669172932,33,0,0
"265",265,"<>",0.150375939849624,33,0,0
"266",266,"na",0.692307692307692,33,0,0
"267",267,"na",0.416666666666667,33,0,0
"268",268,"na",0.448275862068966,33,0,0
"269",269,"<>",0.257142857142857,33,0,0
"270",270,"<>",0.114285714285714,33,0,0
"271",271,"<>",0.140625,33,0,0
"272",272,"<>",0.1125,33,0,0
"273",273,"do",0.75,33,0,0
"274",274,"<>",0.19047619047619,33,0,0
"275",275,"<>",0.160919540229885,33,0,0
"276",276,"že",0.8,33,0,0
"277",277,"že",0.350649350649351,33,0,0
"278",278,"že",0.257142857142857,33,0,0
"279",279,"pro",0.142857142857143,33,0,0
"280",280,"<>",0.375,33,0,0
"281",281,"mnou",0.384615384615385,33,1,0
"282",282,"<>",0.217948717948718,34,0,0
"283",283,"<>",0.19047619047619,34,0,0
"284",284,"<>",0.119402985074627,34,0,0
"285",285,"z",0.533333333333333,34,0,0
"286",286,"<>",0.125,34,0,0
"287",287,"<>",0.228571428571429,34,0,0
"288",288,"<>",0.123893805309735,34,0,0
"289",289,"<>",0.209677419354839,34,0,0
"290",290,"<>",0.172839506172839,34,0,0
"291",291,"<>",0.0692307692307692,34,0,0
"292",292,"když",0.116883116883117,34,0,0
"293",293,"<>",0.186046511627907,34,0,0
"294",294,"že",0.242424242424242,34,0,0
"295",295,"že",0.153846153846154,34,0,0
"296",296,"<>",0.153846153846154,34,0,0
"297",297,"<>",0.2125,34,0,0
"298",298,"<>",0.309859154929577,34,1,0
"299",299,"<>",0.204301075268817,35,0,0
"300",300,"stalo",0.0359281437125748,35,0,0
"301",301,"stane",0.029940119760479,35,0,0
"302",302,"<>",0.0778443113772455,35,0,0
"303",303,"<>",0.158415841584158,35,0,0
"304",304,"<>",0.119047619047619,35,0,0
"305",305,"<>",0.135338345864662,35,0,0
"306",306,"<>",0.121951219512195,35,0,0
"307",307,"to",0.181818181818182,35,0,0
"308",308,"bude",0.0371900826446281,35,0,0
"309",309,"tam",0.0330578512396694,35,0,0
"310",310,"v",0.0330578512396694,35,0,0
"311",311,"<>",0.0702479338842975,35,0,0
"312",312,"<>",0.105263157894737,35,0,0
"313",313,"v",0.0592592592592593,35,0,0
"314",314,"<>",0.0666666666666667,35,0,0
"315",315,"<>",0.375,35,0,0
"316",316,"<>",0.116564417177914,35,0,0
"317",317,"<>",0.232558139534884,35,0,0
"318",318,"i",0.10126582278481,35,0,0
"319",319,"<>",0.10126582278481,35,0,0
"320",320,"<>",0.146341463414634,35,0,0
"321",321,"na",0.423076923076923,35,0,0
"322",322,"na",0.4375,35,0,0
"323",323,"na",0.478260869565217,35,0,0
"324",324,"na",0.364102564102564,35,1,0
"325",325,"až",0.138461538461538,36,0,0
"326",326,"na",0.5,36,0,0
"327",327,"nás",0.229050279329609,36,0,0
"328",328,"toho",0.145251396648045,36,0,0
"329",329,"mě",0.0726256983240224,36,0,0
"330",330,"<>",0.0837988826815642,36,0,0
"331",331,"že",0.52,36,0,0
"332",332,"jako",0.16,36,0,0
"333",333,"v",0.318181818181818,36,0,0
"334",334,"v",0.0450819672131148,36,0,0
"335",335,"na",0.0368852459016393,36,0,0
"336",336,"konečně",0.0327868852459016,36,0,0
"337",337,"<>",0.0819672131147541,36,0,0
"338",338,"<>",0.165714285714286,36,0,0
"339",339,"do",0.181818181818182,36,0,0
"340",340,"z",0.279411764705882,36,0,0
"341",341,"do",0.220588235294118,36,0,0
"342",342,"to",0.0948275862068965,36,0,0
"343",343,"líbí",0.0517241379310345,36,0,0
"344",344,"<>",0.0689655172413793,36,0,0
"345",345,"<>",0.101382488479263,36,0,0
"346",346,"<>",0.38,36,0,0
"347",347,"<>",0.245283018867925,36,0,0
"348",348,"všudy",0.270833333333333,36,0,0
"349",349,"<>",0.268292682926829,36,0,0
"350",350,"toho",0.221556886227545,36,1,0
"351",351,"ní",0.0449101796407186,37,0,0
"352",352,"něj",0.0419161676646707,37,0,0
"353",353,"nich",0.0419161676646707,37,0,0
"354",354,"<>",0.125748502994012,37,0,0
"355",355,"to",0.102127659574468,37,0,0
"356",356,"něj",0.0340425531914894,37,0,0
"357",357,"<>",0.114893617021277,37,0,0
"358",358,"<>",0.154639175257732,37,0,0
"359",359,"<>",0.235294117647059,37,0,0
"360",360,"<>",0.409090909090909,37,0,0
"361",361,"<>",0.25,37,0,0
"362",362,"že",0.407407407407407,37,0,0
"363",363,"být",0.209876543209877,37,0,0
"364",364,"že",0.518518518518518,37,0,0
"365",365,"mě",0.22093023255814,37,0,0
"366",366,"<>",0.104651162790698,37,0,0
"367",367,"na",0.184615384615385,37,0,0
"368",368,"<>",0.344827586206897,37,0,0
"369",369,"divit",1,37,0,0
"370",370,"<>",0.181818181818182,37,0,0
"371",371,"že",0.647058823529412,37,0,0
"372",372,"že",0.619047619047619,37,0,0
"373",373,"že",0.1,37,0,0
"374",374,"<>",0.275,37,0,0
"375",375,"a",0.0598290598290598,37,1,0
"376",376,"na",0.0447354064375341,38,1,0
"377",377,"v",0.0336424804509911,39,1,0
"378",378,"do",0.0254591743953446,40,1,0
"379",379,"s",0.0178214220767412,41,2,1
"380",380,"že",0.0141843971631206,43,0,0
"381",381,"k",0.0123658847063102,43,1,0
"382",382,"o",0.010911074740862,44,1,0
"383",383,"z",0.0105473722494999,45,1,0
"384",384,"se",0.00981996726677578,46,1,0
"385",385,"aby",0.0016366612111293,47,0,0
"386",386,"ale",0.00763775231860338,47,0,0
"387",387,"ani",0.00436442989634479,47,0,0
"388",388,"asi",0.00145480996544826,47,0,0
"389",389,"až",0.00418257865066376,47,0,0
"390",390,"bez",0.00181851245681033,47,0,0
"391",391,"bude",0.00145480996544826,47,0,0
"392",392,"co",0.00309147117657756,47,0,0
"393",393,"d",0.00618294235315512,47,0,0
"394",394,"i",0.00763775231860338,47,0,0
"395",395,"jak",0.00636479359883615,47,0,0
"396",396,"jako",0.00545553737043099,47,0,0
"397",397,"je",0.00454628114202582,47,1,1
"398",398,"jen",0.00472813238770686,48,0,0
"399",399,"jestli",0.00145480996544826,48,0,0
"400",400,"ještě",0.00381887615930169,48,0,0
"401",401,"jsem",0.00181851245681033,48,0,0
"402",402,"když",0.00236406619385343,48,0,0
"403",403,"ke",0.00200036370249136,48,0,0
"404",404,"kolem",0.00327332242225859,48,0,0
"405",405,"který",0.00145480996544826,48,0,0
"406",406,"mezi",0.00145480996544826,48,0,0
"407",407,"mě",0.00181851245681033,48,0,0
"408",408,"nad",0.00345517366793963,48,0,0
"409",409,"nebo",0.00254591743953446,48,0,0
"410",410,"od",0.00581923986179305,48,0,0
"411",411,"po",0.00891071103837061,48,1,0
"412",412,"pod",0.00145480996544826,49,0,0
"413",413,"pouze",0.00145480996544826,49,0,0
"414",414,"pro",0.00236406619385343,49,0,0
"415",415,"protože",0.00145480996544826,49,0,0
"416",416,"před",0.00200036370249136,49,0,0
"417",417,"přes",0.00218221494817239,49,0,0
"418",418,"při",0.00218221494817239,49,0,0
"419",419,"tak",0.00672849609019822,49,0,0
"420",420,"takže",0.00218221494817239,49,0,0
"421",421,"to",0.00472813238770686,49,0,0
"422",422,"toho",0.00145480996544826,49,0,0
"423",423,"tím",0.00181851245681033,49,0,0
"424",424,"u",0.00309147117657756,49,1,0
"425",425,"už",0.00200036370249136,50,0,0
"426",426,"ve",0.00672849609019822,50,0,0
"427",427,"za",0.00563738861611202,50,0,0
"428",428,"ze",0.00363702491362066,50,0,0
"429",429,"<>",0.119839970903801,50,6,5
"430",430,"že",0.119402985074627,56,5,4
"431",431,"jak",0.0398009950248756,61,1,1
"432",432,"aby",0.0359314538419016,62,2,2
"433",433,"co",0.0281923714759536,64,0,0
"434",434,"se",0.0210060807075732,64,0,0
"435",435,"abych",0.0171365395245992,64,0,0
"436",436,"nemám",0.0105030403537866,64,0,0
"437",437,"už",0.00939745715865119,64,0,0
"438",438,"ze",0.00884466556108347,64,0,0
"439",439,"a",0.00884466556108347,64,0,0
"440",440,"až",0.00829187396351575,64,0,0
"441",441,"je",0.00884466556108347,64,0,0
"442",442,"jestli",0.00608070757324489,64,0,0
"443",443,"ještě",0.00442233278054174,64,0,0
"444",444,"jsem",0.00884466556108347,64,0,0
"445",445,"koukám",0.00718629076838032,64,0,0
"446",446,"má",0.0066334991708126,64,0,0
"447",447,"mám",0.00442233278054174,64,0,0
"448",448,"přišel",0.00552791597567717,64,0,0
"449",449,"si",0.00718629076838032,64,0,0
"450",450,"taky",0.00718629076838032,64,0,0
"451",451,"v",0.0066334991708126,64,0,0
"452",452,"zda",0.00773908236594804,64,0,0
"453",453,"říct",0.00718629076838032,64,0,0
"454",454,"<>",0.0635710337202875,64,1,1
"455",455,"že",0.119828815977175,65,0,0
"456",456,"jak",0.0285306704707561,65,0,0
"457",457,"je",0.0271041369472183,65,1,1
"458",458,"aby",0.021398002853067,66,0,0
"459",459,"stejně",0.0199714693295292,66,0,0
"460",460,"bude",0.0199714693295292,66,0,0
"461",461,"něco",0.0185449358059914,66,0,0
"462",462,"se",0.0171184022824536,66,0,0
"463",463,"nic",0.014265335235378,66,0,0
"464",464,"kolik",0.0128388017118402,66,0,0
"465",465,"ale",0.0114122681883024,66,0,0
"466",466,"co",0.0128388017118402,66,0,0
"467",467,"jestli",0.0128388017118402,66,0,0
"468",468,"s",0.0114122681883024,66,0,0
"469",469,"tak",0.0114122681883024,66,0,0
"470",470,"<>",0.0527817403708987,66,0,0
"471",471,"moc",0.0306122448979592,66,0,0
"472",472,"a",0.0204081632653061,66,0,0
"473",473,"<>",0.130102040816327,66,0,0
"474",474,"a",0.0345911949685535,66,0,0
"475",475,"<>",0.147798742138365,66,0,0
"476",476,"se",0.133333333333333,66,0,0
"477",477,"těšit",0.0740740740740741,66,0,0
"478",478,"koukat",0.0555555555555556,66,0,0
"479",479,"je",0.0444444444444444,66,0,0
"480",480,"to",0.0296296296296296,66,0,0
"481",481,"jsem",0.0296296296296296,66,0,0
"482",482,"<>",0.0666666666666667,66,0,0
"483",483,"roku",0.0901639344262295,66,0,0
"484",484,"<>",0.0819672131147541,66,0,0
"485",485,"stranu",0.8375,66,4,3
"486",486,"a",0.0636363636363636,70,0,0
"487",487,"<>",0.1,70,0,0
"488",488,"je",0.0704225352112676,70,0,0
"489",489,"a",0.0563380281690141,70,0,0
"490",490,"<>",0.0516431924882629,70,0,0
"491",491,"pohled",0.543147208121827,70,1,0
"492",492,"místo",0.0558375634517767,71,0,0
"493",493,"<>",0.0710659898477157,71,0,0
"494",494,"<>",0.1,71,0,0
"495",495,"<>",0.692307692307692,71,0,0
"496",496,"východě",1,71,0,0
"497",497,"světě",0.666666666666667,71,0,0
"498",498,"do",0.214285714285714,71,0,0
"499",499,"do",0.1375,71,0,0
"500",500,"k",0.125,71,0,0
"501",501,"<>",0.228571428571429,71,0,0
"502",502,"<>",0.168539325842697,71,0,0
"503",503,"díl",0.0508474576271186,71,0,0
"504",504,"<>",0.0564971751412429,71,0,0
"505",505,"určitou",0.310344827586207,71,0,0
"506",506,"v",0.275862068965517,71,0,0
"507",507,"straně",0.712962962962963,71,1,0
"508",508,"místo",0.0740740740740741,72,0,0
"509",509,"místě",0.259259259259259,72,0,0
"510",510,"konci",0.166666666666667,72,0,0
"511",511,"roky",0.211538461538462,72,0,0
"512",512,"a",0.0684931506849315,72,0,0
"513",513,"se",0.0547945205479452,72,0,0
"514",514,"<>",0.089041095890411,72,0,0
"515",515,"a",0.0933333333333333,72,0,0
"516",516,"d",0.06,72,0,0
"517",517,"<>",0.151515151515152,72,0,0
"518",518,"<>",0.230769230769231,72,0,0
"519",519,"<>",0.256410256410256,72,0,0
"520",520,"je",0.0567375886524823,72,0,0
"521",521,"<>",0.0851063829787234,72,0,0
"522",522,"dlouho",0.733333333333333,72,0,0
"523",523,"<>",0.0963855421686747,72,0,0
"524",524,"den",0.142857142857143,72,0,0
"525",525,"místě",0.26984126984127,72,0,0
"526",526,"stranu",0.306818181818182,72,0,0
"527",527,"<>",0.102272727272727,72,0,0
"528",528,"straně",0.417721518987342,72,0,0
"529",529,"z",0.126582278481013,72,0,0
"530",530,"<>",0.131386861313869,72,0,0
"531",531,"<>",0.0925925925925926,72,0,0
"532",532,"rohu",0.216216216216216,72,0,0
"533",533,"a",0.108108108108108,72,0,0
"534",534,"<>",0.0608108108108108,72,0,0
"535",535,"se",0.23943661971831,72,0,0
"536",536,"se",0.229007633587786,72,0,0
"537",537,"je",0.114503816793893,72,0,0
"538",538,"si",0.0610687022900763,72,0,0
"539",539,"jsem",0.0610687022900763,72,0,0
"540",540,"se",0.16,72,0,0
"541",541,"jsem",0.133333333333333,72,0,0
"542",542,"<>",0.222222222222222,72,0,0
"543",543,"v",0.363636363636364,72,0,0
"544",544,"korun",0.523809523809524,72,0,0
"545",545,"korun",0.473684210526316,72,0,0
"546",546,"světa",0.62,72,1,1
"547",547,"evropy",0.2,73,0,0
"548",548,"<>",0.225,73,0,0
"549",549,"a",0.37037037037037,73,0,0
"550",550,"v",0.266666666666667,73,0,0
"551",551,"<>",0.139240506329114,73,0,0
"552",552,"blogu",0.215686274509804,73,0,0
"553",553,"<>",0.176470588235294,73,0,0
"554",554,"a",0.0552147239263804,73,0,0
"555",555,"<>",0.104294478527607,73,0,0
"556",556,"vkus",0.196428571428571,73,0,0
"557",557,"<>",0.164383561643836,73,0,0
"558",558,"<>",0.0952380952380952,73,0,0
"559",559,"<>",0.145161290322581,73,0,0
"560",560,"zélandu",0.2,73,0,0
"561",561,"<>",0.2,73,0,0
"562",562,"rok",0.166666666666667,73,0,0
"563",563,"<>",0.183333333333333,73,0,0
"564",564,"<>",0.096,73,0,0
"565",565,"<>",0.140845070422535,73,0,0
"566",566,"<>",0.122905027932961,73,0,0
"567",567,"<>",0.155963302752294,73,0,0
"568",568,"dobu",0.178571428571429,73,0,0
"569",569,"<>",0.160714285714286,73,0,0
"570",570,"<>",0.0896551724137931,73,0,0
"571",571,"stranách",0.555555555555556,73,0,0
"572",572,"a",0.153846153846154,73,0,0
"573",573,"v",0.444444444444444,73,0,0
"574",574,"<>",0.444444444444444,73,0,0
"575",575,"zda",0.176470588235294,73,0,0
"576",576,"že",0.818181818181818,73,0,0
"577",577,"<>",0.087719298245614,73,0,0
"578",578,"chvíli",0.444444444444444,73,1,0
"579",579,"burze",0.533333333333333,74,0,0
"580",580,"cool",0.846153846153846,74,0,0
"581",581,"proti",0.833333333333333,74,0,0
"582",582,"místě",0.6,74,0,0
"583",583,"<>",0.142857142857143,74,0,0
"584",584,"rok",0.25,74,0,0
"585",585,"týden",0.178571428571429,74,0,0
"586",586,"od",0.875862068965517,74,1,0
"587",587,"a",0.391304347826087,75,0,0
"588",588,"<>",0.174157303370787,75,0,0
"589",589,"<>",0.272727272727273,75,0,0
"590",590,"<>",0.238095238095238,75,0,0
"591",591,"<>",0.115384615384615,75,0,0
"592",592,"sítích",0.6875,75,0,0
"593",593,"místě",0.588235294117647,75,0,0
"594",594,"procent",0.428571428571429,75,0,0
"595",595,"druhé",0.220588235294118,75,0,0
"596",596,"<>",0.294117647058824,75,0,0
"597",597,"vítězů",0.888888888888889,75,0,0
"598",598,"<>",0.132231404958678,75,0,0
"599",599,"místě",0.108433734939759,75,0,0
"600",600,"blogu",0.108433734939759,75,0,0
"601",601,"<>",0.255813953488372,75,0,0
"602",602,"<>",0.140845070422535,75,0,0
