"","X","word","freq","start","all","real"
"48",48,"#kindle",6.09568925917782e-06,5006,0,0
"49",49,"#kviff",1.00143466400779e-05,5006,0,0
"50",50,"#kvpijatika",3.04784462958891e-06,5006,0,0
"51",51,"#limerik",2.17703187827779e-06,5006,0,0
"52",52,"#linux",3.48325100524447e-06,5006,0,0
"53",53,"#lol",2.61243825393335e-06,5006,0,0
"54",54,"#maturita",2.17703187827779e-06,5006,0,0
"55",55,"#mhd",2.17703187827779e-06,5006,0,0
"56",56,"#microsoft",3.04784462958891e-06,5006,0,0
"57",57,"#mshokej",3.48325100524447e-06,5006,0,0
"58",58,"#muzejninoc",4.78947013221115e-06,5006,0,0
"59",59,"#nette",6.53109563483338e-06,5006,0,0
"60",60,"#nettefw",3.04784462958891e-06,5006,0,0
"61",61,"#newtwitter",6.09568925917782e-06,5006,0,0
"62",62,"#ostrava",3.48325100524447e-06,5006,0,0
"63",63,"#ovasraz",3.91865738090003e-06,5006,0,0
"64",64,"#php",2.17703187827779e-06,5006,0,0
"65",65,"#pivo",2.61243825393335e-06,5006,0,0
"66",66,"#pivopopraci",2.61243825393335e-06,5006,0,0
"67",67,"#posexu",5.2248765078667e-06,5006,0,0
"68",68,"#posobota",2.17703187827779e-06,5006,0,0
"69",69,"#praha",2.61243825393335e-06,5006,0,0
"70",70,"#qiz",2.17703187827779e-06,5006,0,0
"71",71,"#revizori",2.17703187827779e-06,5006,0,0
"72",72,"#rfp",6.09568925917782e-06,5006,0,0
"73",73,"#scitani",3.04784462958891e-06,5006,0,0
"74",74,"#skype",4.35406375655559e-06,5006,0,0
"75",75,"#stavka",1.13205657670445e-05,5006,0,0
"76",76,"#steam",2.17703187827779e-06,5006,0,0
"77",77,"#superstar",4.78947013221115e-06,5006,0,0
"78",78,"#tbbt",3.48325100524447e-06,5006,0,0
"79",79,"#titulky",1.30621912696668e-05,5006,1,0
"80",80,"#twidaq",9.57894026442229e-06,5007,0,0
"81",81,"#twitter",1.04497530157334e-05,5007,0,0
"82",82,"#tydenzive",3.48325100524447e-06,5007,0,0
"83",83,"#ubuntu",7.83731476180006e-06,5007,0,0
"84",84,"#unity",2.17703187827779e-06,5007,0,0
"85",85,"#vf_htc",3.04784462958891e-06,5007,0,0
"86",86,"#vodafone",2.17703187827779e-06,5007,0,0
"87",87,"#waze",2.17703187827779e-06,5007,0,0
"88",88,"#webexpo",1.56746295236001e-05,5007,0,0
"89",89,"#wtf",3.48325100524447e-06,5007,0,0
"90",90,"#wwdc",2.61243825393335e-06,5007,0,0
"91",91,"-co",2.17703187827779e-06,5007,0,0
"92",92,"-d",0.000535985248431993,5007,6,5
"93",93,"-dd",4.35406375655559e-06,5013,0,0
"94",94,"-kč",5.66028288352226e-06,5013,0,0
"95",95,"-o",1.91578805288446e-05,5013,0,0
"96",96,"-p",5.83444543378449e-05,5013,1,1
"97",97,"-s",3.04784462958891e-06,5014,0,0
"98",98,"-x",3.04784462958891e-06,5014,0,0
"99",99,"__",3.91865738090003e-06,5014,0,0
"100",100,"a",2.61243825393335e-06,5014,806,805
"101",101,"a.s",6.53109563483338e-06,5820,0,0
"102",102,"aa",2.61243825393335e-06,5820,0,0
"103",103,"aaa",4.35406375655559e-06,5820,0,0
"104",104,"abbottábádu",2.17703187827779e-06,5820,0,0
"105",105,"abc",8.27272113745562e-06,5820,0,0
"106",106,"abeceda",2.17703187827779e-06,5820,0,0
"107",107,"abf",2.17703187827779e-06,5820,0,0
"108",108,"abl",1.61100358992557e-05,5820,0,0
"109",109,"about",4.78947013221115e-06,5820,0,0
"110",110,"abraham",5.66028288352226e-06,5820,0,0
"111",111,"abs",2.17703187827779e-06,5820,0,0
"112",112,"absence",1.65454422749112e-05,5820,0,0
"113",113,"absenci",1.17559721427001e-05,5820,1,0
"114",114,"absencí",3.48325100524447e-06,5821,0,0
"115",115,"absolutní",2.65597889149891e-05,5821,1,0
"116",116,"absolutním",2.61243825393335e-06,5822,0,0
"117",117,"absolutně",3.70095419307225e-05,5822,1,0
"118",118,"absolventi",2.61243825393335e-06,5823,0,0
"119",119,"absolventy",2.61243825393335e-06,5823,0,0
"120",120,"absolventů",5.2248765078667e-06,5823,0,0
"121",121,"absolvoval",1.56746295236001e-05,5823,0,0
"122",122,"absolvovala",6.53109563483338e-06,5823,0,0
"123",123,"absolvovali",4.35406375655559e-06,5823,0,0
"124",124,"absolvovat",8.27272113745562e-06,5823,0,0
"125",125,"absolvování",4.78947013221115e-06,5823,0,0
"126",126,"absolvuje",3.48325100524447e-06,5823,0,0
"127",127,"abstinence",2.61243825393335e-06,5823,0,0
"128",128,"abstinent",2.61243825393335e-06,5823,0,0
"129",129,"abstinenční",2.17703187827779e-06,5823,0,0
"130",130,"abstrakce",3.48325100524447e-06,5823,0,0
"131",131,"abstrakcí",2.17703187827779e-06,5823,0,0
"132",132,"abstraktní",3.91865738090003e-06,5823,0,0
"133",133,"absurdní",1.39330040209779e-05,5823,0,0
"134",134,"absurdně",2.17703187827779e-06,5823,0,0
"135",135,"absťák",3.04784462958891e-06,5823,0,0
"136",136,"aby",0.00143379319503375,5823,54,53
"137",137,"abych",0.000368353793804603,5877,15,14
"138",138,"abychom",0.000110593219416512,5892,6,5
"139",139,"abys",2.83014144176113e-05,5898,0,0
"140",140,"abysme",6.09568925917782e-06,5898,0,0
"141",141,"abyste",6.09568925917782e-05,5898,3,2
"142",142,"ac",9.57894026442229e-06,5901,0,0
"143",143,"academy",3.48325100524447e-06,5901,0,0
"144",144,"acc",2.61243825393335e-06,5901,0,0
"145",145,"account",9.57894026442229e-06,5901,0,0
"146",146,"ace",2.61243825393335e-06,5901,0,0
"147",147,"acer",5.2248765078667e-06,5901,0,0
"148",148,"ach",0.000117995127802656,5901,4,4
"149",149,"achjo",2.17703187827779e-05,5905,0,0
"150",150,"acrobat",2.61243825393335e-06,5905,0,0
"151",151,"act",3.04784462958891e-06,5905,0,0
"152",152,"acta",4.35406375655559e-06,5905,0,0
"153",153,"action",2.17703187827779e-06,5905,0,0
"154",154,"active",2.61243825393335e-06,5905,0,0
"155",155,"actually",2.17703187827779e-06,5905,0,0
"156",156,"ad",3.26554781741669e-05,5905,1,0
"157",157,"adam",1.69808486505668e-05,5906,1,0
"158",158,"adama",6.53109563483338e-06,5907,0,0
"159",159,"adamec",3.91865738090003e-06,5907,0,0
"160",160,"adamovi",2.61243825393335e-06,5907,0,0
"161",161,"adaptace",6.09568925917782e-06,5907,0,0
"162",162,"adaptaci",2.17703187827779e-06,5907,0,0
"163",163,"adaptací",2.17703187827779e-06,5907,0,0
"164",164,"adaptér",5.2248765078667e-06,5907,0,0
"165",165,"add",3.48325100524447e-06,5907,0,0
"166",166,"adekvátní",6.96650201048894e-06,5907,0,0
"167",167,"adekvátně",2.61243825393335e-06,5907,0,0
"168",168,"adidas",2.17703187827779e-06,5907,0,0
"169",169,"admin",4.35406375655559e-06,5907,0,0
"170",170,"admini",2.17703187827779e-06,5907,0,0
"171",171,"administrace",6.53109563483338e-06,5907,0,0
"172",172,"administraci",2.61243825393335e-06,5907,0,0
"173",173,"administrativní",8.27272113745562e-06,5907,0,0
"174",174,"administrativních",3.91865738090003e-06,5907,0,0
"175",175,"administrativního",2.17703187827779e-06,5907,0,0
"176",176,"administrativu",2.17703187827779e-06,5907,0,0
"177",177,"administrativy",4.78947013221115e-06,5907,0,0
"178",178,"adobe",1.95932869045001e-05,5907,0,0
"179",179,"adolf",3.91865738090003e-06,5907,0,0
"180",180,"adolfa",3.48325100524447e-06,5907,0,0
"181",181,"adoptovat",2.17703187827779e-06,5907,0,0
"182",182,"adra",2.17703187827779e-06,5907,0,0
"183",183,"adrenalin",6.09568925917782e-06,5907,0,0
"184",184,"adrenalinové",2.61243825393335e-06,5907,0,0
"185",185,"adrenalinu",3.91865738090003e-06,5907,0,0
"186",186,"adres",6.96650201048894e-06,5907,0,0
"187",187,"adresa",1.4803816772289e-05,5907,0,0
"188",188,"adrese",8.70812751311117e-06,5907,1,0
"189",189,"adresního",3.04784462958891e-06,5908,0,0
"190",190,"adresním",2.17703187827779e-06,5908,0,0
"191",191,"adresou",3.48325100524447e-06,5908,0,0
"192",192,"adresu",4.52822630681781e-05,5908,1,0
"193",193,"adresy",2.08995060314668e-05,5909,0,0
"194",194,"adresát",2.17703187827779e-06,5909,0,0
"195",195,"adresář",3.04784462958891e-06,5909,0,0
"196",196,"adresáře",4.35406375655559e-06,5909,0,0
"197",197,"adrian",2.17703187827779e-06,5909,0,0
"198",198,"adsense",6.53109563483338e-06,5909,0,0
"199",199,"adsl",1.13205657670445e-05,5909,0,0
"200",200,"advanced",3.04784462958891e-06,5909,0,0
"201",201,"advent",2.17703187827779e-06,5909,0,0
"202",202,"adventní",6.96650201048894e-06,5909,0,0
"203",203,"adventuru",2.17703187827779e-06,5909,0,0
"204",204,"advokát",7.83731476180006e-06,5909,0,0
"205",205,"advokáta",4.78947013221115e-06,5909,0,0
"206",206,"advokáti",4.35406375655559e-06,5909,0,0
"207",207,"advokátní",3.48325100524447e-06,5909,0,0
"208",208,"advokátů",2.17703187827779e-06,5909,0,0
"209",209,"adwords",6.53109563483338e-06,5909,0,0
"210",210,"adéla",4.78947013221115e-06,5909,0,0
"211",211,"adélka",3.04784462958891e-06,5909,0,0
"212",212,"adélko",2.17703187827779e-06,5909,0,0
"213",213,"aero",2.61243825393335e-06,5909,0,0
"214",214,"aerolinie",3.04784462958891e-06,5909,0,0
"215",215,"aerolinky",3.04784462958891e-06,5909,0,0
"216",216,"afaik",2.17703187827779e-06,5909,0,0
"217",217,"affiliate",3.48325100524447e-06,5909,0,0
"218",218,"afghánců",2.17703187827779e-06,5909,0,0
"219",219,"afghánistánu",2.74306016663002e-05,5909,1,1
"220",220,"afghánské",2.17703187827779e-06,5910,0,0
"221",221,"afghánských",2.17703187827779e-06,5910,0,0
"222",222,"afp",9.57894026442229e-06,5910,0,0
"223",223,"africe",1.61100358992557e-05,5910,0,0
"224",224,"africký",2.17703187827779e-06,5910,0,0
"225",225,"afrika",4.78947013221115e-06,5910,0,0
"226",226,"afriky",9.14353388876673e-06,5910,0,0
"227",227,"after",5.2248765078667e-06,5910,0,0
"228",228,"afterparty",8.27272113745562e-06,5910,0,0
"229",229,"afty",2.17703187827779e-06,5910,0,0
"230",230,"aféra",5.66028288352226e-06,5910,0,0
"231",231,"aférou",2.17703187827779e-06,5910,0,0
"232",232,"aféru",2.17703187827779e-06,5910,0,0
"233",233,"aféry",7.4019083861445e-06,5910,0,0
"234",234,"aféře",2.17703187827779e-06,5910,0,0
"235",235,"again",4.35406375655559e-06,5910,0,0
"236",236,"against",2.17703187827779e-06,5910,0,0
"237",237,"agassi",2.61243825393335e-06,5910,0,0
"238",238,"age",1.21913785183556e-05,5910,0,0
"239",239,"agency",6.96650201048894e-06,5910,0,0
"240",240,"agenda",2.17703187827779e-06,5910,0,0
"241",241,"agendu",3.91865738090003e-06,5910,0,0
"242",242,"agendy",3.04784462958891e-06,5910,0,0
"243",243,"agent",7.4019083861445e-06,5910,0,0
"244",244,"agenta",5.2248765078667e-06,5910,0,0
"245",245,"agenti",3.91865738090003e-06,5910,0,0
"246",246,"agentur",1.17559721427001e-05,5910,0,0
"247",247,"agentura",4.31052311899003e-05,5910,3,2
"248",248,"agenturních",2.17703187827779e-06,5913,0,0
"249",249,"agenturou",8.27272113745562e-06,5913,0,0
"250",250,"agenturu",6.53109563483338e-06,5913,0,0
"251",251,"agentury",6.18277053430893e-05,5913,3,2
"252",252,"agentuře",1.0885159391389e-05,5916,0,0
"253",253,"agentů",3.04784462958891e-06,5916,0,0
"254",254,"agilní",3.91865738090003e-06,5916,0,0
"255",255,"aglomerace",2.17703187827779e-06,5916,0,0
"256",256,"agnes",3.48325100524447e-06,5916,0,0
"257",257,"agregát",2.61243825393335e-06,5916,0,0
"258",258,"agregátem",2.17703187827779e-06,5916,0,0
"259",259,"agregátor",3.48325100524447e-06,5916,0,0
"260",260,"agregátory",2.17703187827779e-06,5916,0,0
"261",261,"agregátorů",2.17703187827779e-06,5916,0,0
"262",262,"agrese",4.78947013221115e-06,5916,0,0
"263",263,"agresivní",1.43684103966334e-05,5916,0,0
"264",264,"agresivně",3.91865738090003e-06,5916,0,0
"265",265,"agrární",2.61243825393335e-06,5916,0,0
"266",266,"agáta",3.48325100524447e-06,5916,0,0
"267",267,"ah",1.00143466400779e-05,5916,0,0
"268",268,"aha",0.000119301346929623,5916,7,6
"269",269,"ahoj",7.18420519831672e-05,5923,1,0
"270",270,"ahojky",9.57894026442229e-06,5924,0,0
"271",271,"ahoooj",2.17703187827779e-06,5924,0,0
"272",272,"ahá",3.04784462958891e-06,5924,0,0
"273",273,"ai",4.35406375655559e-06,5924,0,0
"274",274,"aids",5.2248765078667e-06,5924,0,0
"275",275,"air",2.22057251584335e-05,5924,0,0
"276",276,"airbus",5.66028288352226e-06,5924,0,0
"277",277,"airbusu",2.61243825393335e-06,5924,0,0
"278",278,"aires",3.48325100524447e-06,5924,0,0
"279",279,"airlines",3.91865738090003e-06,5924,0,0
"280",280,"airways",2.61243825393335e-06,5924,0,0
"281",281,"aj",4.57176694438337e-05,5924,1,0
"282",282,"ajaj",3.48325100524447e-06,5925,0,0
"283",283,"ajajaj",2.61243825393335e-06,5925,0,0
"284",284,"ajax",5.66028288352226e-06,5925,0,0
"285",285,"aji",3.91865738090003e-06,5925,0,0
"286",286,"ajo",3.48325100524447e-06,5925,0,0
"287",287,"ajťák",5.66028288352226e-06,5925,0,0
"288",288,"ak",3.91865738090003e-06,5925,0,0
"289",289,"aka",9.57894026442229e-06,5925,0,0
"290",290,"akademická",2.17703187827779e-06,5925,0,0
"291",291,"akademické",4.78947013221115e-06,5925,0,0
"292",292,"akademie",1.61100358992557e-05,5925,1,1
"293",293,"akademii",7.83731476180006e-06,5926,0,0
"294",294,"akce",0.000195497462669346,5926,8,7
"295",295,"akcelerace",2.61243825393335e-06,5934,0,0
"296",296,"akcemi",2.61243825393335e-06,5934,0,0
"297",297,"akceptovat",6.09568925917782e-06,5934,0,0
"298",298,"akci",0.000103191311030367,5934,4,3
"299",299,"akcie",3.13492590472002e-05,5938,1,0
"300",300,"akcii",5.66028288352226e-06,5939,0,0
"301",301,"akcionáře",2.17703187827779e-06,5939,0,0
"302",302,"akcionáři",3.48325100524447e-06,5939,0,0
"303",303,"akcionářů",5.66028288352226e-06,5939,0,0
"304",304,"akcionářům",2.61243825393335e-06,5939,0,0
"305",305,"akciová",2.17703187827779e-06,5939,0,0
"306",306,"akciové",4.78947013221115e-06,5939,0,0
"307",307,"akciových",3.48325100524447e-06,5939,0,0
"308",308,"akcií",2.52535697880224e-05,5939,0,0
"309",309,"akcí",4.78947013221115e-05,5939,1,1
"310",310,"akcích",1.39330040209779e-05,5940,0,0
"311",311,"akcím",3.04784462958891e-06,5940,0,0
"312",312,"akio",2.17703187827779e-06,5940,0,0
"313",313,"ako",3.04784462958891e-06,5940,0,0
"314",314,"akorat",7.4019083861445e-06,5940,0,0
"315",315,"akordeon",2.17703187827779e-06,5940,0,0
"316",316,"akorát",0.000146296542220268,5940,8,7
"317",317,"akt",8.27272113745562e-06,5948,0,0
"318",318,"aktem",2.17703187827779e-06,5948,0,0
"319",319,"aktiv",5.2248765078667e-06,5948,0,0
"320",320,"aktiva",3.04784462958891e-06,5948,0,0
"321",321,"aktivaci",5.2248765078667e-06,5948,0,0
"322",322,"aktivisté",2.61243825393335e-06,5948,0,0
"323",323,"aktivit",1.8722474153189e-05,5948,0,0
"324",324,"aktivita",1.0885159391389e-05,5948,0,0
"325",325,"aktivitami",3.91865738090003e-06,5948,0,0
"326",326,"aktivitou",3.48325100524447e-06,5948,0,0
"327",327,"aktivitu",1.17559721427001e-05,5948,0,0
"328",328,"aktivity",3.39616973011336e-05,5948,0,0
"329",329,"aktivitách",5.66028288352226e-06,5948,0,0
"330",330,"aktivitám",3.48325100524447e-06,5948,0,0
"331",331,"aktivitě",3.48325100524447e-06,5948,0,0
"332",332,"aktivní",3.48325100524447e-05,5948,1,0
"333",333,"aktivních",6.53109563483338e-06,5949,0,0
"334",334,"aktivního",6.53109563483338e-06,5949,0,0
"335",335,"aktivně",2.22057251584335e-05,5949,1,0
"336",336,"aktivnější",3.48325100524447e-06,5950,0,0
"337",337,"aktivoval",3.91865738090003e-06,5950,0,0
"338",338,"aktivovat",6.96650201048894e-06,5950,0,0
"339",339,"aktu",2.61243825393335e-06,5950,0,0
"340",340,"aktuality",2.17703187827779e-06,5950,0,0
"341",341,"aktualizace",2.83014144176113e-05,5950,1,0
"342",342,"aktualizaci",1.56746295236001e-05,5951,0,0
"343",343,"aktualizací",6.53109563483338e-06,5951,0,0
"344",344,"aktualizoval",5.66028288352226e-06,5951,0,0
"345",345,"aktualizovat",6.96650201048894e-06,5951,0,0
"346",346,"aktualni",3.48325100524447e-06,5951,0,0
"347",347,"aktuální",6.44401435970227e-05,5951,1,1
"348",348,"aktuálních",6.53109563483338e-06,5952,0,0
"349",349,"aktuálního",9.14353388876673e-06,5952,0,0
"350",350,"aktuálním",7.4019083861445e-06,5952,0,0
"351",351,"aktuálně",2.65597889149891e-05,5952,0,0
"352",352,"aktuálně.cz",5.2248765078667e-06,5952,0,0
"353",353,"akty",2.61243825393335e-06,5952,0,0
"354",354,"aktéry",3.04784462958891e-06,5952,0,0
"355",355,"aktérů",3.04784462958891e-06,5952,0,0
"356",356,"aktéři",3.48325100524447e-06,5952,0,0
"357",357,"akutní",6.09568925917782e-06,5952,0,0
"358",358,"akutně",2.17703187827779e-06,5952,0,0
"359",359,"akvizice",3.48325100524447e-06,5952,0,0
"360",360,"akvizici",3.04784462958891e-06,5952,0,0
"361",361,"akční",1.8722474153189e-05,5952,0,0
"362",362,"akčních",3.04784462958891e-06,5952,0,0
"363",363,"akčního",3.48325100524447e-06,5952,0,0
"364",364,"al",2.00286932801557e-05,5952,1,0
"365",365,"al-káida",2.17703187827779e-06,5953,0,0
"366",366,"al-káidy",3.48325100524447e-06,5953,0,0
"367",367,"ala",7.4019083861445e-06,5953,0,0
"368",368,"alan",3.91865738090003e-06,5953,0,0
"369",369,"alana",2.17703187827779e-06,5953,0,0
"370",370,"alarm",3.48325100524447e-06,5953,0,0
"371",371,"alarmující",3.04784462958891e-06,5953,0,0
"372",372,"alb",5.2248765078667e-06,5953,0,0
"373",373,"alba",2.00286932801557e-05,5953,0,0
"374",374,"albem",3.48325100524447e-06,5953,0,0
"375",375,"albert",6.96650201048894e-06,5953,0,0
"376",376,"alberta",6.09568925917782e-06,5953,0,0
"377",377,"albertu",3.04784462958891e-06,5953,0,0
"378",378,"albu",6.96650201048894e-06,5953,0,0
"379",379,"album",5.31195778299782e-05,5953,1,0
"380",380,"aldrin",2.17703187827779e-06,5954,0,0
"381",381,"alejí",3.48325100524447e-06,5954,0,0
"382",382,"alena",1.34975976453223e-05,5954,1,0
"383",383,"alenka",4.78947013221115e-06,5955,0,0
"384",384,"aleny",2.17703187827779e-06,5955,0,0
"385",385,"alergická",2.17703187827779e-06,5955,0,0
"386",386,"alergické",2.17703187827779e-06,5955,0,0
"387",387,"alergický",3.48325100524447e-06,5955,0,0
"388",388,"alergie",1.04497530157334e-05,5955,0,0
"389",389,"alergii",4.78947013221115e-06,5955,0,0
"390",390,"alespon",1.17559721427001e-05,5955,0,0
"391",391,"alespoň",0.000267774921028169,5955,14,13
"392",392,"alex",1.17559721427001e-05,5969,1,0
"393",393,"alexander",6.09568925917782e-06,5970,0,0
"394",394,"alexandr",9.14353388876673e-06,5970,0,0
"395",395,"alexandra",8.27272113745562e-06,5970,1,0
"396",396,"alexej",3.91865738090003e-06,5971,0,0
"397",397,"aleš",1.78516614018779e-05,5971,1,0
"398",398,"aleše",4.35406375655559e-06,5972,0,0
"399",399,"alešem",2.17703187827779e-06,5972,0,0
"400",400,"alfa",1.17559721427001e-05,5972,0,0
"401",401,"alfred",2.61243825393335e-06,5972,0,0
"402",402,"alfreda",2.61243825393335e-06,5972,0,0
"403",403,"algoritmus",3.91865738090003e-06,5972,0,0
"404",404,"ali",4.35406375655559e-06,5972,0,0
"405",405,"aliance",7.83731476180006e-06,5972,0,0
"406",406,"alias",1.34975976453223e-05,5972,1,0
"407",407,"alice",9.57894026442229e-06,5973,0,0
"408",408,"alien",3.48325100524447e-06,5973,0,0
"409",409,"alimenty",2.17703187827779e-06,5973,0,0
"410",410,"alistair",2.17703187827779e-06,5973,0,0
"411",411,"alive",2.61243825393335e-06,5973,0,0
"412",412,"alkohol",2.9607633544578e-05,5973,0,0
"413",413,"alkoholem",9.14353388876673e-06,5973,0,0
"414",414,"alkoholik",2.61243825393335e-06,5973,0,0
"415",415,"alkoholiků",2.17703187827779e-06,5973,0,0
"416",416,"alkoholismu",3.48325100524447e-06,5973,0,0
"417",417,"alkoholismus",2.61243825393335e-06,5973,0,0
"418",418,"alkoholu",4.0492792935967e-05,5973,1,1
"419",419,"all",1.52392231479446e-05,5974,0,0
"420",420,"allen",6.53109563483338e-06,5974,0,0
"421",421,"allena",2.17703187827779e-06,5974,0,0
"422",422,"allianz",3.04784462958891e-06,5974,0,0
"423",423,"almužna",3.04784462958891e-06,5974,0,0
"424",424,"aloe",3.48325100524447e-06,5974,0,0
"425",425,"alois",3.04784462958891e-06,5974,0,0
"426",426,"aloise",2.17703187827779e-06,5974,0,0
"427",427,"alonsa",2.61243825393335e-06,5974,0,0
"428",428,"alonso",7.4019083861445e-06,5974,0,0
"429",429,"alp",3.48325100524447e-06,5974,0,0
"430",430,"alpách",3.04784462958891e-06,5974,0,0
"431",431,"alt",5.2248765078667e-06,5974,0,0
"432",432,"alternativa",6.96650201048894e-06,5974,0,0
"433",433,"alternativní",1.56746295236001e-05,5974,0,0
"434",434,"alternativních",3.48325100524447e-06,5974,0,0
"435",435,"alternativou",4.78947013221115e-06,5974,0,0
"436",436,"alternativu",7.83731476180006e-06,5974,0,0
"437",437,"alternativy",5.66028288352226e-06,5974,0,0
"438",438,"alza",5.66028288352226e-06,5974,0,0
"439",439,"alza.cz",3.48325100524447e-06,5974,0,0
"440",440,"alze",3.04784462958891e-06,5974,0,0
"441",441,"alzheimer",2.17703187827779e-06,5974,0,0
"442",442,"alzy",2.17703187827779e-06,5974,0,0
"443",443,"alá",4.35406375655559e-06,5974,0,0
"444",444,"alžběta",6.09568925917782e-06,5974,0,0
"445",445,"alžběty",2.61243825393335e-06,5974,0,0
"446",446,"am",1.13205657670445e-05,5974,1,0
"447",447,"amarok",2.17703187827779e-06,5975,0,0
"448",448,"amatér",2.61243825393335e-06,5975,0,0
"449",449,"amatérské",2.17703187827779e-06,5975,0,0
"450",450,"amatérský",3.91865738090003e-06,5975,0,0
"451",451,"amatérských",2.17703187827779e-06,5975,0,0
"452",452,"amazon",1.13205657670445e-05,5975,0,0
"453",453,"amazonu",1.00143466400779e-05,5975,0,0
"454",454,"ambasádu",3.04784462958891e-06,5975,0,0
"455",455,"ambasády",3.04784462958891e-06,5975,0,0
"456",456,"ambice",1.04497530157334e-05,5975,0,0
"457",457,"ambici",2.17703187827779e-06,5975,0,0
"458",458,"ambiciózní",6.53109563483338e-06,5975,0,0
"459",459,"ambicí",2.61243825393335e-06,5975,0,0
"460",460,"ambulance",2.17703187827779e-06,5975,0,0
"461",461,"amd",6.09568925917782e-06,5975,0,0
"462",462,"amelie",2.17703187827779e-06,5975,0,0
"463",463,"amen",5.2248765078667e-06,5975,0,0
"464",464,"america",2.61243825393335e-06,5975,0,0
"465",465,"american",6.09568925917782e-06,5975,1,0
"466",466,"americe",3.7444948306378e-05,5976,0,0
"467",467,"americkou",1.34975976453223e-05,5976,0,0
"468",468,"americká",2.78660080419558e-05,5976,1,0
"469",469,"americké",5.13779523273559e-05,5977,1,0
"470",470,"amerického",2.74306016663002e-05,5978,1,0
"471",471,"americkém",1.21913785183556e-05,5979,0,0
"472",472,"americkému",3.04784462958891e-06,5979,0,0
"473",473,"americký",4.35406375655559e-05,5979,2,1
"474",474,"amerických",3.09138526715447e-05,5981,1,0
"475",475,"americkým",8.27272113745562e-06,5982,1,0
"476",476,"americkými",6.09568925917782e-06,5983,0,0
"477",477,"amerika",1.8722474153189e-05,5983,0,0
"478",478,"ameriku",9.14353388876673e-06,5983,0,0
"479",479,"ameriky",2.74306016663002e-05,5983,1,1
"480",480,"američan",1.00143466400779e-05,5984,0,0
"481",481,"američana",4.35406375655559e-06,5984,0,0
"482",482,"američani",3.04784462958891e-06,5984,0,0
"483",483,"američanka",3.91865738090003e-06,5984,0,0
"484",484,"američany",4.35406375655559e-06,5984,0,0
"485",485,"američané",2.5688976163678e-05,5984,1,0
"486",486,"američanů",8.27272113745562e-06,5985,0,0
"487",487,"američanům",4.35406375655559e-06,5985,0,0
"488",488,"američtí",9.14353388876673e-06,5985,0,0
"489",489,"ami",2.17703187827779e-06,5985,0,0
"490",490,"amsterdam",3.04784462958891e-06,5985,0,0
"491",491,"amsterdamu",3.04784462958891e-06,5985,0,0
"492",492,"amy",6.09568925917782e-06,5985,0,0
