"","word","freq","start","all","real"
"1","the","0.0467685898605577","1","2637","2636"
"2","to","0.0276206508879223","2638","940","939"
"3","and","0.0235629020960498","3578","1055","1054"
"4","of","0.0195338481732405","4633","685","684"
"5","i","0.0171264222354333","5318","387","386"
"6","in","0.0162618973341731","5705","496","495"
"7","for","0.0111755478512693","6201","313","312"
"8","is","0.0108565933451448","6514","399","398"
"9","that","0.0102701879440347","6913","396","395"
"10","you","0.0101175165253015","7309","354","353"
"11","#apple","3.31094643035829e-06","7663","0","0"
"12","#aries","2.20729762023886e-06","7663","0","0"
"13","#austin","2.20729762023886e-06","7663","0","0"
"14","#autism","3.67882936706477e-06","7663","0","0"
"15","#awesome","2.94306349365181e-06","7663","0","0"
"16","#badgers","2.57518055694534e-06","7663","0","0"
"17","#bbn","3.31094643035829e-06","7663","0","0"
"18","#bears","2.20729762023886e-06","7663","0","0"
"19","#believe","3.67882936706477e-06","7663","0","0"
"20","#boston","4.78247817718419e-06","7663","0","0"
"21","#boyfriend","3.31094643035829e-06","7663","0","0"
"22","#braves","2.20729762023886e-06","7663","0","0"
"23","#brewers","1.32437857214332e-05","7663","0","0"
"24","#broncos","2.94306349365181e-06","7663","0","0"
"25","#browns","2.57518055694534e-06","7663","0","0"
"26","#bruins","2.57518055694534e-06","7663","0","0"
"27","#bucks","2.20729762023886e-06","7663","0","0"
"28","#caps","2.94306349365181e-06","7663","0","0"
"29","#celtics","2.94306349365181e-06","7663","0","0"
"30","#chicago","5.15036111389067e-06","7663","0","0"
"31","#cincodemayo","2.20729762023886e-06","7663","0","0"
"32","#clippers","3.67882936706477e-06","7663","0","0"
"33","#community","2.94306349365181e-06","7663","0","0"
"34","#dc","4.78247817718419e-06","7663","0","0"
"35","#dodgers","2.57518055694534e-06","7663","0","0"
"36","#dwts","4.04671230377124e-06","7663","0","0"
"37","#facebook","5.51824405059715e-06","7663","0","0"
"38","#ff","5.99649186831557e-05","7663","1","1"
"39","#flyers","2.94306349365181e-06","7664","0","0"
"40","#follow","5.88612698730362e-06","7664","0","0"
"41","#followers","2.57518055694534e-06","7664","0","0"
"42","#followfriday","6.2540099240101e-06","7664","0","0"
"43","#free","2.94306349365181e-06","7664","0","0"
"44","#fridayreads","2.94306349365181e-06","7664","0","0"
"45","#giants","2.57518055694534e-06","7664","0","0"
"46","#glee","2.94306349365181e-06","7664","0","0"
"47","#gotribe","2.57518055694534e-06","7664","0","0"
"48","#grizzlies","2.57518055694534e-06","7664","0","0"
"49","#heat","2.57518055694534e-06","7664","0","0"
"50","#hungergames","2.57518055694534e-06","7664","0","0"
"51","#i","3.31094643035829e-06","7664","0","0"
"52","#idol","2.94306349365181e-06","7664","0","0"
"53","#imagine","4.41459524047772e-06","7664","0","0"
"54","#indy","4.41459524047772e-06","7664","0","0"
"55","#ipad","2.57518055694534e-06","7664","0","0"
"56","#jazz","2.20729762023886e-06","7664","0","0"
"57","#kids","4.04671230377124e-06","7664","0","0"
"58","#knicks","2.94306349365181e-06","7664","0","0"
"59","#lakers","4.78247817718419e-06","7664","0","0"
"60","#love","4.41459524047772e-06","7664","0","0"
"61","#marketing","2.20729762023886e-06","7664","0","0"
"62","#miami","2.20729762023886e-06","7664","0","0"
"63","#milwaukee","4.04671230377124e-06","7664","0","0"
"64","#nba","6.2540099240101e-06","7664","0","0"
"65","#neversaynever","2.20729762023886e-06","7664","0","0"
"66","#nf","2.20729762023886e-06","7664","0","0"
"67","#nfl","2.57518055694534e-06","7664","0","0"
"68","#nfldraft","2.57518055694534e-06","7664","0","0"
"69","#nhl","2.20729762023886e-06","7664","0","0"
"70","#nowplaying","8.09342460754248e-06","7664","0","0"
"71","#np","9.56495635436839e-06","7664","0","0"
"72","#nuggets","5.15036111389067e-06","7664","0","0"
"73","#nyc","4.78247817718419e-06","7664","0","0"
"74","#obama","4.41459524047772e-06","7664","0","0"
"75","#oomf","1.10364881011943e-05","7664","0","0"
"76","#orioles","5.15036111389067e-06","7664","0","0"
"77","#oscars","4.41459524047772e-06","7664","0","0"
"78","#ows","2.20729762023886e-06","7664","0","0"
"79","#packers","4.41459524047772e-06","7664","0","0"
"80","#patriots","2.20729762023886e-06","7664","0","0"
"81","#pittsburgh","2.20729762023886e-06","7664","0","0"
"82","#quotes","2.20729762023886e-06","7664","0","0"
"83","#rangers","3.31094643035829e-06","7664","0","0"
"84","#raw","2.20729762023886e-06","7664","0","0"
"85","#redsox","5.51824405059715e-06","7664","0","0"
"86","#rockies","4.04671230377124e-06","7664","0","0"
"87","#romney","2.20729762023886e-06","7664","0","0"
"88","#royals","2.94306349365181e-06","7664","0","0"
"89","#sandiego","2.94306349365181e-06","7664","0","0"
"90","#saysomethin","2.20729762023886e-06","7664","0","0"
"91","#seahawks","2.20729762023886e-06","7664","0","0"
"92","#seattle","2.94306349365181e-06","7664","0","0"
"93","#shoutout","6.62189286071658e-06","7664","1","1"
"94","#someday","2.20729762023886e-06","7665","0","0"
"95","#someoneiwanttomeet","2.57518055694534e-06","7665","0","0"
"96","#sopa","2.57518055694534e-06","7665","0","0"
"97","#sportingkc","2.57518055694534e-06","7665","0","0"
"98","#spurs","3.67882936706477e-06","7665","0","0"
"99","#superbowl","3.67882936706477e-06","7665","0","0"
"100","#swag","3.31094643035829e-06","7665","0","0"
"101","#sxsw","9.56495635436839e-06","7665","0","0"
"102","#teamfollowback","4.78247817718419e-06","7665","0","0"
"103","#tebow","2.20729762023886e-06","7665","0","0"
"104","#thevoice","4.78247817718419e-06","7665","0","0"
"105","#tigers","2.94306349365181e-06","7665","0","0"
"106","#travel","2.20729762023886e-06","7665","0","0"
"107","#twitter","4.41459524047772e-06","7665","0","0"
"108","#vegas","4.41459524047772e-06","7665","0","0"
"109","#wedding","2.20729762023886e-06","7665","0","0"
"110","#wine","3.31094643035829e-06","7665","0","0"
"111","#winning","3.31094643035829e-06","7665","0","0"
"112","#yankees","5.15036111389067e-06","7665","0","0"
"113","-_-","3.31094643035829e-05","7665","0","0"
"114","-__-","1.36116686581396e-05","7665","0","0"
"115","-___-","7.72554167083601e-06","7665","0","0"
"116","-a","2.94306349365181e-06","7665","0","0"
"117","-d","7.35765873412953e-06","7665","0","0"
"118","-p","5.51824405059715e-06","7665","0","0"
"119","-the","4.04671230377124e-06","7665","0","0"
"120","-you","2.94306349365181e-06","7665","0","0"
"121","__","5.15036111389067e-06","7665","0","0"
"122","___","4.41459524047772e-06","7665","0","0"
"123","______","2.20729762023886e-06","7665","0","0"
"124","a","2.20729762023886e-06","7665","1396","1395"
"125","a's","1.21401369113137e-05","9061","0","0"
"126","a.j","5.88612698730362e-06","9061","0","0"
"127","a.k.a","2.20729762023886e-06","9061","0","0"
"128","a.m","0.000114411593315714","9061","5","4"
"129","aa","7.35765873412953e-06","9066","0","0"
"130","aaa","6.62189286071658e-06","9066","0","0"
"131","aaron","2.24408591390951e-05","9066","1","0"
"132","aarp","2.57518055694534e-06","9067","0","0"
"133","ab","4.04671230377124e-06","9067","0","0"
"134","aba","2.57518055694534e-06","9067","0","0"
"135","abandon","1.06686051644878e-05","9067","0","0"
"136","abandoned","1.76583809619109e-05","9067","0","0"
"137","abandoning","3.31094643035829e-06","9067","0","0"
"138","abbey","8.46130754424896e-06","9067","0","0"
"139","abbott","2.20729762023886e-06","9067","0","0"
"140","abby","9.93283929107487e-06","9067","0","0"
"141","abc","1.72904980252044e-05","9067","0","0"
"142","abdc","2.94306349365181e-06","9067","0","0"
"143","abdominal","2.94306349365181e-06","9067","0","0"
"144","abducted","2.20729762023886e-06","9067","0","0"
"145","abdul","2.57518055694534e-06","9067","0","0"
"146","abe","2.20729762023886e-06","9067","0","0"
"147","aberdeen","2.94306349365181e-06","9067","0","0"
"148","abide","2.20729762023886e-06","9067","0","0"
"149","abiding","2.20729762023886e-06","9067","0","0"
"150","abilities","1.25080198480202e-05","9067","0","0"
"151","ability","8.01984802020119e-05","9067","1","1"
"152","ablaze","2.20729762023886e-06","9068","0","0"
"153","able","0.000270026075542554","9068","1","1"
"154","aboard","1.28759027847267e-05","9069","1","1"
"155","abode","2.57518055694534e-06","9070","0","0"
"156","abomination","2.57518055694534e-06","9070","0","0"
"157","aboriginal","2.20729762023886e-06","9070","0","0"
"158","abortion","1.65547321517914e-05","9070","1","1"
"159","abortions","3.67882936706477e-06","9071","0","0"
"160","abound","4.41459524047772e-06","9071","0","0"
"161","about","0.00301590431511969","9071","108","107"
