"","word","freq","start","all","real"
"1","time","0.18758344459279","1","7","7"
"2","place","0.0307076101468625","8","0","0"
"3","half","0.0300400534045394","8","2","2"
"4","quarter","0.0267022696929239","10","1","1"
"5","of","0.0226969292389853","11","1","1"
"6","day","0.0213618157543391","12","1","1"
"7","round","0.020694259012016","13","1","1"
"8","thing","0.020694259012016","14","2","2"
"9","two","0.0186915887850467","16","0","0"
"10","one","0.0186915887850467","16","0","0"
"11","and","0.0113484646194927","16","0","0"
"12","book","0.00934579439252336","16","0","0"
"13","episode","0.00534045393858478","16","0","0"
"14","few","0.00734312416555407","16","0","0"
"15","inning","0.00801068090787717","16","0","0"
"16","period","0.00534045393858478","16","0","0"
"17","person","0.00801068090787717","16","0","0"
"18","player","0.00534045393858478","16","0","0"
"19","six","0.00667556742323097","16","0","0"
"20","step","0.0133511348464619","16","0","0"
"21","three","0.0106809078771696","16","0","0"
"22","to","0.0180240320427236","16","0","0"
"23","week","0.00801068090787717","16","0","0"
"24","year","0.00801068090787717","16","0","0"
"25","<>","0.0353805073431242","16","0","0"
"26","time","0.113328012769354","16","1","1"
"27","thing","0.063048683160415","17","0","0"
"28","way","0.048683160415004","17","0","0"
"29","as","0.0359138068635275","17","0","0"
"30","day","0.0159616919393456","17","0","0"
"31","period","0.0111731843575419","17","0","0"
"32","without","0.00877893056664006","17","0","0"
"33","things","0.00877893056664006","17","0","0"
"34","people","0.00798084596967279","17","0","0"
"35","but","0.00798084596967279","17","0","0"
"36","and","0.00638467677573823","17","0","0"
"37","for","0.00638467677573823","17","0","0"
"38","page","0.00798084596967279","17","0","0"
"39","person","0.00798084596967279","17","0","0"
"40","place","0.00638467677573823","17","0","0"
"41","to","0.00718276137270551","17","0","0"
"42","<>","0.0255387071029529","17","0","0"
"43","way","0.0461121157323689","17","1","1"
"44","of","0.0452079566003617","18","1","1"
"45","thing","0.0343580470162749","19","0","0"
"46","part","0.0244122965641953","19","2","2"
"47","in","0.0216998191681736","21","1","1"
"48","and","0.015370705244123","22","0","0"
"49","i","0.0135623869801085","22","0","0"
"50","for","0.0126582278481013","22","0","0"
"51","team","0.00904159132007233","22","0","0"
"52","time","0.00904159132007233","22","0","0"
"53","<>","0.0244122965641953","22","0","0"
"54","york","0.0967402733964248","22","1","1"
"55","year","0.0504731861198738","23","0","0"
"56","jersey","0.0325972660357518","23","0","0"
"57","england","0.010515247108307","23","0","0"
"58","season","0.010515247108307","23","0","0"
"59","album","0.010515247108307","23","0","0"
"60","law","0.00841219768664564","23","0","0"
"61","rules","0.00841219768664564","23","0","0"
"62","testament","0.00841219768664564","23","0","0"
"63","<>","0.0767613038906414","23","0","0"
"64","is","0.0528089887640449","23","1","1"
"65","and","0.0438202247191011","24","0","0"
"66","of","0.0393258426966292","24","0","0"
"67","to","0.0359550561797753","24","0","0"
"68","i","0.0191011235955056","24","0","0"
"69","series","0.0191011235955056","24","0","0"
"70","that","0.0168539325842697","24","0","0"
"71","cup","0.0146067415730337","24","0","0"
"72","for","0.0134831460674157","24","0","0"
"73","will","0.0134831460674157","24","0","0"
"74","as","0.0101123595505618","24","0","0"
"75","at","0.00898876404494382","24","0","0"
"76","but","0.0112359550561798","24","0","0"
"77","has","0.0101123595505618","24","0","0"
"78","he","0.00898876404494382","24","0","0"
"79","in","0.0134831460674157","24","0","0"
"80","the","0.0123595505617978","24","0","0"
"81","trade","0.00898876404494382","24","1","1"
"82","we","0.0112359550561798","25","0","0"
"83","<>","0.0179775280898876","25","0","0"
"84","important","0.0683661645422943","25","1","1"
"85","recent","0.0324449594438007","26","0","0"
"86","part","0.0312862108922364","26","0","0"
"87","amazing","0.0266512166859791","26","0","0"
"88","popular","0.0196987253765933","26","0","0"
"89","of","0.0173812282734647","26","0","0"
"90","difficult","0.0162224797219003","26","0","0"
"91","beautiful","0.015063731170336","26","0","0"
"92","common","0.0139049826187717","26","0","0"
"93","powerful","0.0127462340672074","26","0","0"
"94","effective","0.0127462340672074","26","0","0"
"95","famous","0.0115874855156431","26","0","0"
"96","<>","0.0787949015063731","26","1","0"
"97","to","0.102850061957869","27","2","2"
"98","you","0.0669144981412639","29","0","0"
"99","i","0.0669144981412639","29","0","0"
"100","the","0.0421313506815366","29","0","0"
"101","of","0.0421313506815366","29","0","0"
"102","we","0.0384138785625774","29","0","0"
"103","they","0.0384138785625774","29","0","0"
"104","he","0.0346964064436183","29","0","0"
"105","it","0.0322180916976456","29","1","1"
"106","that","0.0309789343246592","30","0","0"
"107","and","0.0148698884758364","30","0","0"
"108","back","0.00991325898389095","30","0","0"
"109","down","0.00991325898389095","30","0","0"
"110","for","0.0161090458488228","30","0","0"
"111","from","0.0136307311028501","30","0","0"
"112","home","0.0123915737298637","30","0","0"
"113","in","0.023543990086741","30","0","0"
"114","she","0.0123915737298637","30","0","0"
"115","things","0.0111524163568773","30","0","0"
"116","through","0.0111524163568773","30","0","0"
"117","up","0.0111524163568773","30","0","0"
"118","<>","0.0173482032218092","30","0","0"
"119","time","0.0945945945945946","30","2","2"
"120","two","0.0662162162162162","32","1","1"
"121","few","0.0581081081081081","33","2","2"
"122","years","0.0405405405405405","35","0","0"
"123","three","0.0391891891891892","35","1","1"
"124","day","0.0364864864864865","36","2","2"
"125","week","0.0351351351351351","38","0","0"
"126","year","0.0297297297297297","38","0","0"
"127","one","0.0283783783783784","38","0","0"
"128","minute","0.022972972972973","38","0","0"
"129","couple","0.0216216216216216","38","1","1"
"130","decade","0.0175675675675676","39","0","0"
"131","five","0.0189189189189189","39","0","0"
"132","four","0.0121621621621622","39","0","0"
"133","month","0.0108108108108108","39","0","0"
"134","of","0.0216216216216216","39","0","0"
"135","thing","0.022972972972973","39","0","0"
"136","<>","0.0162162162162162","39","0","0"
"137","to","0.100680272108844","39","0","0"
"138","i","0.0775510204081633","39","0","0"
"139","of","0.0653061224489796","39","1","1"
"140","and","0.0557823129251701","40","0","0"
"141","the","0.0340136054421769","40","0","0"
"142","he","0.0258503401360544","40","0","0"
"143","for","0.0204081632653061","40","0","0"
"144","being","0.019047619047619","40","0","0"
"145","we","0.019047619047619","40","0","0"
"146","but","0.019047619047619","40","0","0"
"147","a","0.0108843537414966","40","0","0"
"148","in","0.0108843537414966","40","0","0"
"149","it","0.017687074829932","40","0","0"
"150","that","0.0149659863945578","40","0","0"
"151","this","0.0108843537414966","40","0","0"
"152","was","0.0136054421768707","40","0","0"
"153","you","0.0136054421768707","40","0","0"
"154","<>","0.0204081632653061","40","0","0"
"155","day","0.0633284241531664","40","0","0"
"156","few","0.0574374079528719","40","3","3"
"157","one","0.0368188512518409","43","0","0"
"158","time","0.0353460972017673","43","0","0"
"159","two","0.0309278350515464","43","1","1"
"160","morning","0.0265095729013255","44","0","0"
"161","year","0.0265095729013255","44","0","0"
"162","week","0.0220913107511046","44","0","0"
"163","years","0.0206185567010309","44","0","0"
