"","word","freq","start","all","real"
"1","first","0.0117833067199459","1","25","24"
"2","same","0.00985613038724445","26","17","16"
"3","best","0.0086998245876236","43","11","10"
"4","new","0.00748059058122065","54","10","9"
"5","world","0.00700076300450723","64","20","19"
"6","most","0.00678838030661769","84","13","12"
"7","way","0.00634788285914308","97","22","21"
"8","last","0.00582085912734309","119","18","17"
"9","time","0.00578152899810429","137","18","17"
"10","next","0.00534103155062968","155","18","17"
"11","#brewers","6.29282067820875e-05","173","0","0"
"12","#ff","0.000377569240692525","173","0","0"
"13","#redsox","6.29282067820875e-05","173","0","0"
"14","a","0.000267444878823872","173","0","0"
"15","a's","0.000117990387716414","173","0","0"
"16","ability","0.000652880145364158","173","1","1"
"17","above","0.000306775008062677","174","0","0"
"18","absence","7.86602584776094e-05","174","1","1"
"19","absolute","7.86602584776094e-05","175","0","0"
"20","abuse","6.29282067820875e-05","175","0","0"
"21","ac","7.07942326298484e-05","175","0","0"
"22","academic","6.29282067820875e-05","175","0","0"
"23","academy","0.00016518654280298","175","0","0"
"24","accident","0.00016518654280298","175","0","0"
"25","accompanying","6.29282067820875e-05","175","0","0"
"26","account","9.43923101731312e-05","175","0","0"
"27","act","0.000220248723737306","175","1","1"
"28","action","0.000330373085605959","176","0","0"
"29","actor","9.43923101731312e-05","176","0","0"
"30","actors","7.07942326298484e-05","176","0","0"
"31","actual","0.000393301292388047","176","0","0"
"32","ad","6.29282067820875e-05","176","0","0"
"33","add","6.29282067820875e-05","176","0","0"
"34","added","8.65262843253703e-05","176","0","0"
"35","addition","0.000102258336020892","176","1","1"
"36","additional","0.000102258336020892","177","0","0"
"37","address","0.000117990387716414","177","0","0"
"38","administration","0.000259578852976111","177","0","0"
"39","ads","7.86602584776094e-05","177","0","0"
"40","adult","8.65262843253703e-05","177","0","0"
"41","adults","6.29282067820875e-05","177","0","0"
"42","advantage","7.07942326298484e-05","177","0","0"
"43","advantages","7.07942326298484e-05","177","0","0"
"44","adventure","0.000102258336020892","177","0","0"
"45","adventures","6.29282067820875e-05","177","0","0"
"46","advertising","7.07942326298484e-05","177","0","0"
"47","advice","0.000110124361868653","177","0","0"
"48","afghan","7.07942326298484e-05","177","0","0"
"49","african","0.000125856413564175","177","0","0"
"50","after","0.000102258336020892","177","0","0"
"51","aftermath","7.86602584776094e-05","177","0","0"
"52","afternoon","0.000314641033910437","177","0","0"
"53","age","0.000409033344083569","177","1","1"
"54","agency","0.000440497447474612","178","0","0"
"55","agency's","0.00016518654280298","178","0","0"
"56","agenda","7.07942326298484e-05","178","0","0"
"57","agent","0.000102258336020892","178","0","0"
"58","ages","6.29282067820875e-05","178","0","0"
"59","agreement","0.000220248723737306","178","0","0"
"60","aid","0.000102258336020892","178","1","1"
"61","aim","7.86602584776094e-05","179","0","0"
"62","air","0.00103044938605668","179","1","1"
"63","airline","8.65262843253703e-05","180","0","0"
"64","airport","0.000550621809343266","180","1","1"
"65","aisle","7.07942326298484e-05","181","0","0"
"66","al","0.000110124361868653","181","0","0"
"67","alarm","0.000110124361868653","181","0","0"
"68","album","0.000424765395779091","181","0","0"
"69","alcohol","9.43923101731312e-05","181","0","0"
"70","all","0.000180918594498502","181","0","0"
"71","all-star","7.86602584776094e-05","181","0","0"
"72","allegations","0.000125856413564175","181","0","0"
"73","alleged","0.000180918594498502","181","0","0"
"74","alliance","8.65262843253703e-05","181","0","0"
"75","already","6.29282067820875e-05","181","0","0"
"76","alternative","7.07942326298484e-05","181","0","0"
"77","am","7.86602584776094e-05","181","0","0"
"78","amazing","0.000298908982214916","181","0","0"
"79","amazon","0.000110124361868653","181","0","0"
"80","amendment","0.000149454491107458","181","0","0"
"81","american","0.00125069810979399","181","2","1"
"82","americans","8.65262843253703e-05","183","0","0"
"83","amount","0.0005034256542567","183","1","1"
"84","anc","0.000141588465259697","184","0","0"
"85","ancient","0.000133722439411936","184","0","0"
"86","and","0.00067647822290744","184","0","0"
"87","angel","7.86602584776094e-05","184","0","0"
"88","angels","0.000220248723737306","184","0","0"
"89","anger","7.86602584776094e-05","184","0","0"
"90","animal","6.29282067820875e-05","184","0","0"
"91","animals","0.000102258336020892","184","0","0"
"92","anniversary","0.000228114749585067","184","1","1"
"93","announcement","0.000133722439411936","185","0","0"
"94","annual","0.000424765395779091","185","0","0"
"95","answer","0.000833798739862659","185","2","2"
"96","answers","0.000196650646194023","187","1","1"
"97","ap","7.86602584776094e-05","188","0","0"
"98","apartment","0.000149454491107458","188","0","0"
"99","app","0.000314641033910437","188","0","0"
"100","apparent","6.29282067820875e-05","188","0","0"
"101","apple","0.000212382697889545","188","0","0"
"102","application","0.000110124361868653","188","0","0"
"103","appointment","8.65262843253703e-05","188","0","0"
"104","appropriate","8.65262843253703e-05","188","0","0"
"105","approval","6.29282067820875e-05","188","0","0"
"106","april","0.000125856413564175","188","0","0"
"107","arab","0.000117990387716414","188","0","0"
"108","arc","6.29282067820875e-05","188","0","0"
"109","arctic","6.29282067820875e-05","188","0","0"
"110","are","6.29282067820875e-05","188","0","0"
"111","area","0.00114057374792534","188","2","2"
"112","area's","8.65262843253703e-05","190","0","0"
"113","areas","7.07942326298484e-05","190","0","0"
"114","arena","0.000125856413564175","190","0","0"
"115","argument","0.000125856413564175","190","0","0"
"116","arguments","6.29282067820875e-05","190","0","0"
"117","arizona","0.000212382697889545","190","0","0"
"118","arm","7.07942326298484e-05","190","0","0"
"119","arms","8.65262843253703e-05","190","0","0"
"120","army","0.000298908982214916","190","0","0"
"121","arrangement","6.29282067820875e-05","190","0","0"
"122","arrest","0.000102258336020892","190","1","1"
"123","arrival","0.000110124361868653","191","1","1"
"124","art","0.0005034256542567","192","1","1"
"125","article","0.000322507059758198","193","0","0"
"126","artist","0.000283176930519394","193","0","0"
"127","artists","0.000125856413564175","193","0","0"
"128","arts","0.000283176930519394","193","0","0"
"129","as","9.43923101731312e-05","193","0","0"
"130","asian","6.29282067820875e-05","193","0","0"
"131","assembly","0.000204516672041784","193","0","0"
"132","assistant","9.43923101731312e-05","193","0","0"
"133","associated","0.000243846801280589","193","1","1"
"134","association","0.000125856413564175","194","0","0"
"135","at","9.43923101731312e-05","194","0","0"
"136","atlanta","0.000149454491107458","194","0","0"
"137","atlantic","0.000180918594498502","194","0","0"
"138","atmosphere","0.000141588465259697","194","0","0"
"139","attack","0.000204516672041784","194","0","0"
"140","attacks","8.65262843253703e-05","194","0","0"
"141","attention","0.000204516672041784","194","1","1"
"142","attorney","9.43923101731312e-05","195","0","0"
"143","audience","0.00058995193858207","195","0","0"
"144","audit","7.07942326298484e-05","195","0","0"
"145","australian","6.29282067820875e-05","195","0","0"
